center 0,center 1,center 2,center 3,center 4,center 5,center 6,center 7,center 8,center 9,score,MILLISEC
1027.811266721668,31.03224129836576,994.2964970109276,66.82813778641446,980.6532937005948,1009.771533335668,22.465697880075254,963.664360656759,1001.1170721365062,12.727922061357845,-58.24669704628766,299097
1000.8701840130605,46.976617735863215,1023.544348355829,976.2694300243146,19.49284329966042,67.96322535018476,991.6938859063139,1010.109895011429,1036.7844520439144,967.0749712405963,-80.58193618417548,299130
984.0503498716415,39.62322551231796,1008.412613904155,80.26830009412186,1002.3545964899585,967.1173661970919,1026.068711149502,28.475553172424043,993.4021014473142,91.97282207261014,-59.38462642291496,299164
1009.2965200690575,79.5801482783238,49.656304494769756,1047.7471068917346,990.3258574494321,105.21406750050107,1002.8642039054978,1016.9288227937136,34.89985673323031,1026.3902766491897,-72.3722132490565,299197
101.8580409209303,1001.0446333322438,61.983868869246976,1047.6096601311006,979.6110295171507,1013.8426899672355,73.89857914736922,995.4121945304521,1036.078664967096,54.4334456010273,-77.92896018215308,299230
42.933614090575475,1001.2408185700999,88.05112151472008,1026.5341615757532,13.379088160259698,991.1653974323578,1015.9803147699271,27.037011669191543,997.2112281837345,1009.9950481679082,-31.136698828631456,299264
43.18349966921278,1003.066195574005,962.4806491561272,78.03845206050664,988.1632985908674,1021.1537592351115,1009.9935835778581,975.5275495853513,36.702451803938516,997.4985968224945,-40.38930142241713,299297
1001.3331424764598,50.66805241358793,1049.6285057104728,99.56404973684027,1017.9732110712107,23.108440016582676,983.1377112283274,35.81898937714459,1007.7990871200469,994.5743677292435,-78.01389452664141,299330
991.5389551514904,29.080667154170328,64.87680633323441,1023.4667110305097,93.34880824091977,1001.7713026485951,1038.47965796158,53.935146240647214,1013.0362109705832,981.5671143635569,-79.74129732303646,299364
26.78318317734113,999.9002724125468,98.25477087653303,930.5364044463817,1026.595343842938,62.84106937345996,983.1078255700676,1048.10925003074,1011.0009830813185,39.25557285278103,-87.49424319835722,299397
1007.3659500804174,52.19485305018941,1038.9518756901111,969.9015413947953,25.98076211353316,1014.7352063642127,1000.0127916386132,41.53311931459041,978.5177566094546,62.241465278381725,-33.7952354121484,299430
1021.688133833997,41.892720131306874,999.6404999123874,1063.9287110565965,69.47719254892661,975.0420575892954,24.919871588754177,1011.1542908972893,986.8419326315639,16.583123951776997,-56.888718909918396,299464
982.461247542205,58.49786320883868,1002.4496968081446,113.39312148450631,28.301943396169804,1021.7910745352985,996.9056752948286,49.72811489846515,987.8617292930501,1026.1900408793686,-29.83060031107875,299497
1013.2537557821523,47.3919824442911,106.2732327540665,994.9308024440558,23.121131939503357,1049.7814058174206,80.33056703397529,969.1568500505994,1001.3037062653273,983.2522565445756,-49.364577826921284,299530
991.4937290998872,60.47317310342737,1003.989702148849,114.69088891450792,10.344080432788587,1040.3816607380197,975.7816468654627,1021.1420077540636,1000.5666151329767,48.76474136094646,-66.85674040555939,299564
998.3776583206943,57.8013840664737,1049.7856924153616,105.31381675734667,30.935416596516006,1030.4547539800085,980.3723782318635,47.74324095245504,1005.0988489232493,993.02964764082,-36.97883465488469,299597
1058.6481946331369,52.4976189936267,996.403298341387,100.5335764806963,20.223748416156695,1027.8146720104749,965.5262813616209,1007.8153177971486,37.55171482849437,986.3110093741245,-60.64081019677814,299630
996.00468014771,41.62931659299727,104.05287117614773,1022.5512212109475,1054.742148584193,29.05410280029662,1013.2269142895898,978.9661036179264,15.29705854077838,1001.4542302594818,-55.19903364369355,299664
993.8193835194608,25.317908480764572,100.18482919085102,1001.2091546939321,1018.8473879831071,51.633322573702344,1032.6708091158575,983.7581003478447,1009.36139496278,17.02938636592637,-35.3160386436015,299697
1021.8102128766913,33.89690251335662,109.31605554537725,1001.5539340993573,67.94850991743681,1034.984746057603,984.1686847283854,1005.0852197813011,990.5988088020296,29.619970216006095,-22.537639759489565,299730
47.76764047931181,1002.0467679924105,1065.5341383550317,24.166091947189102,954.4191951129231,1014.295350312733,971.4607557693723,65.12296062065968,36.98648401781384,995.7901219213541,-88.62957497518508,299764
1015.8706333942139,61.65225056719339,994.9877722279598,36.57175872295318,1029.8377466121533,1000.5985498657365,975.4978216275011,75.45859791965393,20.024984394500734,985.6988367673716,-127.22331858228999,299797
995.1411898462317,75.17313349861104,39.10432896680095,1018.5101864979064,100.40916292848976,973.2137483615817,1002.3780925075841,1034.3877416133662,1008.6138459799083,28.513154858766484,-63.0390558135546,299830
1001.5620821655128,51.845925587262855,1050.0223807138589,85.05880318932304,979.5938350039755,26.286878856189787,1017.8842978579055,992.250819322231,45.06164962468108,1007.952875882598,-53.54830031066845,299864
1012.6386742938931,34.61655489733744,1054.8357351320903,80.45495634204269,992.7969989188994,54.74486277268397,13.152946437965852,1024.6936127448048,1002.8653803428828,997.353921381902,-46.54485429072899,299897
16.552945357246813,1004.6874865300977,34.3015482994291,1050.031428101083,72.64296249465599,1014.5117052060069,994.8479573585391,999.2096106598273,1020.0235291403822,1001.3544487394907,-10.932300246305745,299930
52.43090691567329,1002.6415321081665,1040.824192647346,32.58834147360062,1015.5165941863072,994.154929104946,999.2877037842437,1006.8907432064352,36.88939643183619,27.09243436828808,-18.731629114800278,299964
33.77680521124137,1004.0474469835266,88.79752248796137,1025.9990253406677,51.255519483981175,1016.0860756338333,990.7884205327232,1038.5788366802012,1031.7296157424191,1000.1479238431142,-33.28904263208788,299997
1014.6958346720493,42.56321990661422,94.89994731294632,1001.8462036009722,7.4833147735479315,991.1450572877454,64.64518543557597,1025.9731965309816,996.8961682060674,1008.383855483615,-35.38357681343282,300030
1003.4680316879959,36.23534186398683,935.515900452793,101.84792585025968,979.8812939344289,1022.9921798332575,49.209729431996266,20.420577856662135,1012.9724554330242,997.5627612819585,-50.84229365637654,300064
994.3319219959753,45.18849411077997,1016.4354873773241,96.26006440887102,965.2994354085162,1037.9229258475796,32.323158997414566,61.04096984812736,1002.8781305199299,984.1935785199983,-105.10323294998678,300097
1011.9364317698185,31.87475490101849,977.9585873285469,84.96469855181033,1033.3951495801587,998.2428032470478,990.3963457423735,16.155494421403546,1044.8397006239761,39.21282437551122,-66.37941683957095,300130
26.36304292740897,999.893489017523,65.91661399070802,1041.3834540797097,94.02127418834527,995.0592733528681,42.87190222045206,1029.0330412576654,1007.6989039967835,986.3888685503299,-32.08651473620237,300164
1000.4761465514641,39.425064660471435,953.7641217827393,1030.6284901260472,83.5344240418284,977.7076988786213,22.226110770892888,62.68971207462994,1012.0473949394506,993.1911545581079,-182.9189042984056,300197
29.154759474226466,1003.1512278494738,99.94998749374611,1053.9449701004319,981.7927479870688,1012.9079131180615,70.51950084905593,962.9179611991875,37.773962898807326,993.3798291500731,-68.77764424644168,300230
1010.2815032422643,36.13862199918526,83.15046602394966,1061.8502719310288,994.1896193689615,971.1405665504866,25.227314735513005,1000.7501398461018,1019.8259655451022,44.14748010928827,-45.2498137179783,300264
1000.5121196238568,51.67038598897932,954.6198196140703,1046.727280622799,25.071261922877056,1012.8063098101622,995.0790262354194,1008.8855057773944,988.3981991080316,32.3419232575925,-24.221710485750176,300297
10.440306508910567,1002.2041517697652,115.35163631262458,61.66846844214638,1029.2828608002283,37.69615364994149,985.8950361044301,22.56102834535693,994.3696724712004,1008.1274720986429,-29.109307200835698,300330
1001.0822548756275,24.71841418861652,98.6914383318026,982.2881450979646,41.24099828795818,1028.2917873833283,991.9586050497636,969.3147063776553,1006.4641076561052,19.261360284258217,-13.222270964887656,300364
998.6557463984298,33.73412295116316,92.1466222929522,1045.8455908976239,986.9518731934197,1003.5475949782772,1014.4126379338933,980.2351758634252,39.56008088970498,994.3717159316706,-14.09789170225472,300397
1007.2281044182782,43.040489605301445,1040.634730356715,973.658050857692,71.8957578720748,991.2391707288289,23.60971726574985,1001.4024173878454,1016.9095338327791,1034.5259784075024,-47.620201264733474,300430
1003.0284109911684,16.91760196166365,47.54997371187494,1045.3578334713907,991.4021433613086,66.19667665374152,1011.9601938277062,36.45545226711636,996.704893045999,1036.881864052024,-50.635082046950934,300464
1015.121757626347,52.183677507257926,996.2480121044618,91.8368117913509,975.945796129443,1039.7817078598757,40.06245124802024,1000.9414016080596,986.3229694172188,31.780497164141366,-42.0126493705442,300497
1030.4722218478285,44.26263581788885,1002.0471652315047,82.73451516749219,18.49324200890692,976.6237760775641,1053.505102028462,993.5646017880872,59.26212956011625,1009.8326943266725,-52.01990710829894,300530
40.66939881532551,1004.3310212304431,979.3206829226064,1023.3419168446152,68.65857557508753,31.197501337584185,1011.1626898945221,986.6027569391847,1000.1775378665998,46.14108798023733,-38.56611531843886,300564
997.9423148214886,18.867962264113203,58.87568160788055,1042.6638959894985,972.6669522503579,1018.2294508434106,71.81225522151499,1005.7066896214551,6.557438524302029,990.039393155646,-61.05092438786714,300597
996.029437449534,59.0931468107766,1021.6574768482831,78.30312329687922,35.4281354480629,973.8968117824393,1009.0250529033124,982.9919860878374,1029.050533258693,1000.1094683559672,-57.81007939538092,300630
54.488530903301125,1001.3407041558298,1034.674200479773,7.810249675906675,973.840335989427,71.94168390064351,1009.1940240996804,991.1767967769741,44.11349000022551,1019.3272291075128,-71.95311025443567,300664
1014.0576906665616,38.7720924030956,106.79419459877022,992.6842398265422,1044.4448286051304,1000.9615500751765,1030.0310674926266,984.1613989644901,1019.4438945190375,28.84441020371196,-44.65698375978008,300697
1001.2796017320586,62.49799996799902,21.65293892407317,981.5861513900932,1017.7366615867318,35.46829570193643,77.29165543575846,995.3662760171701,989.6150766838589,1005.9715232672795,-26.203980350002578,300730
88.2439799646412,993.5568848886901,33.34654264561641,1041.5397255985968,1010.5547848649328,981.0504453550343,43.185645763378375,1001.9827838267261,1031.920055043025,23.151673805580458,-76.2041233567018,300764
1052.9667611088205,35.2122480349467,994.3282818420898,66.70832032063163,1012.5864789051703,981.0797258412063,1004.741115755639,78.61933604400383,24.859605789312127,1020.7938087586542,-45.41969786273428,300797
1000.7829440526986,37.148351242013405,1029.4454818007605,67.3721010508059,1007.1880160198269,22.693611435820458,46.63229587350713,1040.9250693493746,990.6205556665685,1018.0933563082244,-68.71793041712195,300830
1001.4449476252627,44.61517225197167,102.00490184299963,1046.960362191425,970.8779275568718,1012.1850870276389,17.262676501632086,986.0063229880345,31.3209195267317,994.8941105919562,-152.05918091355983,300864
988.6559467547647,36.34705003209274,1005.1421609917277,85.86617494683219,1025.5385854042577,995.3051721256056,25.514701644346133,980.3397370299747,1001.5220696099143,1010.8748686162892,-49.64414619130106,300897
23.108440016582676,1004.7170530878876,79.63039620647385,1043.6697361164893,997.2080484905669,36.64421669464025,968.5215537095703,52.028838157314226,1023.3484255130312,1012.3044088917843,-89.69037138775543,300930
1022.0083169915987,41.59270582594411,999.6505518034844,16.792855623746618,975.6546520157632,1004.3291985121997,50.98830683366293,990.9278480293103,1016.0947016433604,1009.2918309389014,-24.683098511383918,300964
963.8049595224129,37.51527466276525,1016.091428421794,1046.6013810154104,81.76184929415433,1000.8030670383415,14.177446878757792,53.188344587888764,975.8575715748688,988.2317541953406,-182.71408258273237,300997
993.5974715768614,31.208973068654473,1039.1900692366146,59.91484656253681,1010.0405786369447,963.349884517562,41.34828060311747,984.0161234881939,1000.551775612696,1021.327077874664,-83.71748702415522,301030
1000.7419637091323,40.06245124802024,138.06158046321218,1030.7696153845436,1013.7525820101202,20.44504830026085,53.49766350038101,1039.8735500049995,1024.9395104102487,46.432747064975615,-38.147723117151656,301064
1010.7170721819238,44.33959855479077,1043.104711010386,999.1015217157781,67.05221845696087,980.8532000253657,1024.2114039591631,36.13673169846447,59.067757702489416,1003.0791504312066,-46.45132752136417,301097
1023.4996343886324,48.05725188397673,1001.5017209321136,978.3097668939016,73.95268757793724,23.685438564654078,987.5551285624263,59.89991652748779,966.3141311188614,1014.0451572034826,-93.67732212006293,301130
1001.5883284390442,30.238631664034074,89.7552226892675,974.226596734903,1041.9342589626276,988.1563028237649,17.748239349298842,1012.9233701139098,996.6743967198231,44.226688774992,-44.46891808632726,301164
1010.373828366244,24.338084526593207,96.8142551487125,992.9474836705888,1021.9268503295489,1052.3701820177157,48.85693400122443,978.1666524677684,999.8871886730708,42.438190347845875,-57.65226619020251,301197
1006.6269099741894,19.552182494120416,84.59905436823749,46.76537180435969,997.9798252981061,1021.9634062956604,987.9139477081959,73.14369419163893,1013.1738827693277,1001.6460982252211,-36.59436990460091,301230
1016.3370503922407,52.4391659757631,999.2120941927992,18.021388374314824,1059.9382057459766,81.73126696681015,1042.9717158197532,986.1982368985105,1025.397700721958,1006.5805934919059,-66.26599328740431,301264
1008.9416847418437,58.41241534904657,992.665669018965,33.35289284603232,1028.3966311013223,975.3999179823628,997.0854836848196,67.7273947527882,1016.4177290858321,1002.0719933496352,-25.43952012247114,301297
24.372115213907932,1001.267436864193,108.94952959971874,1045.3525721018723,45.11528697603467,985.8260495645263,1031.3117860278724,1009.3623720591079,976.6976578064755,994.6938631754422,-27.283106417127406,301330
17.549928774784235,1003.9716042726423,90.31389227749935,1025.6230768533815,985.400157104395,35.73513677041126,995.088983004354,1011.0888582358914,29.546573405388358,999.1701514746469,-45.2336075754559,301364
990.4043148954274,52.18942625825093,1012.9767302348979,1045.3563985550575,27.386127875258353,83.60023923410745,1027.1372839109677,1005.2807762415762,998.8728346688855,34.77067730142744,-57.788761734252766,301397
1011.0122222939995,37.2424488990722,72.31182475916364,994.7994928155256,1031.293007060492,17.11724276862367,1001.7042846260151,81.44937077718896,63.01587101675261,985.8199632792998,-84.91670780262902,301430
999.2386313079272,41.250249507745934,1047.10075923953,14.45683229480096,974.476782689049,1011.5538584425301,1030.4358301223808,1005.4353468073114,993.2522648658589,24.556058315617292,-40.93876111876401,301464
995.6041555436494,43.66856629821086,1049.7337757736482,22.825424421026696,79.78721702127473,971.1997734760856,1006.6812759505298,988.2331951457353,29.8831055949679,1001.3550818765539,-28.209510989488013,301497
1000.9161943958829,44.535907106432546,92.46621004453459,956.8014423066052,1042.6264911270957,15.588457268119896,984.4575053614199,1024.677022285559,29.546573405388358,1008.9815639650308,-74.73133609958313,301530
34.842502780368704,1000.0903716968411,109.7314904665019,973.3344748851754,1038.0611735345851,1.4142135623731065,1020.5278046187668,44.951217989513225,980.439143670281,1005.1406549844994,-25.725726879002668,301564
987.9845977793016,29.80998433542436,1020.5351834325967,76.28237017817423,1003.4683003857001,7.2801098892805385,1037.1277645497685,972.3111641856223,22.022715545545225,996.7547216911238,-59.20715840712497,301597
1001.0982851464188,43.233161845456834,1054.8843538511699,984.9818279465796,1021.8380497906701,61.48472645540414,1011.7105946116856,993.413953676413,979.8030414323075,1005.5154653621485,-44.15464912979165,301630
988.6469831484949,40.71854614300469,1021.3060266149417,83.35013163058704,999.3124912005155,11.747340124470725,963.8682482580283,1011.2072762770028,56.97367813297649,1031.290938581349,-108.28697613801879,301664
973.9286421499268,54.76745817267101,998.0477283963202,1043.435192045965,96.17692030835667,18.055470085267757,1005.7201044193426,33.2565782966318,991.3470572583891,1011.4227655606228,-29.671615319049025,301697
984.2296479988804,52.924474489596946,995.4780524768125,1019.3478307231541,18.02405108562266,82.42098178992751,1003.8398760440809,966.1687223254539,1036.8808996215525,1011.7014239212388,-46.03986185403224,301730
1002.0376706634453,38.82275573842401,1033.2792458962872,63.0,995.1026162522271,18.24828759089462,1051.0528055240611,1011.740644808585,76.4787552199956,980.3723782318635,-50.362140826701996,301764
977.6236494684445,34.163503084760805,1003.0017607883442,1030.263539149622,71.48426400264611,2.236067977499829,950.6055964489163,47.095647357266444,995.635521544302,1016.3657351743225,-110.49549602196248,301797
1006.1159587317959,29.817792948601323,1047.7089290447036,103.09704166463746,977.0133059482864,989.3957079836416,1029.6977496163167,73.46427703312679,998.8380119208002,17.34935157289749,-117.5160718581478,301830
1017.0347143553656,30.14332916382989,80.95677859203636,997.4333974448646,1048.6491310252443,1024.7102851558502,58.24946351684275,18.49324200890692,985.0766467640982,1002.0396379442999,-21.09621665769427,301864
38.050327707809515,999.1454245173577,108.92199043352082,1021.7852024765283,982.5482176463403,1008.3105287411477,994.9061324990519,24.289915602982205,102.7472627372623,1003.1416386756728,-27.801093445395303,301897
1017.6951192342297,10.246950765959582,33.94112549695433,999.3711177629723,63.22973983814893,1006.6380509715442,1025.7744889647938,985.1629306871022,46.31414470763764,21.8403296678415,-46.60436484073247,301930
970.4133140059446,41.02306610056587,1002.6605504207705,1045.4907938379945,65.3758365147246,20.712315177207984,986.1797607008681,1028.9319705403268,52.735187493740796,995.6296495140222,-61.54332847156197,301964
993.0301122440203,35.71155049689446,101.65628362280415,1037.4203583890187,1008.3258651928253,980.4044893001642,22.135943621178626,45.35416188179431,1000.5010813438855,1028.254345966989,-66.22954072292532,301997
74.3370701601832,1005.9027755748016,25.23568820181083,975.8247793533427,1016.9639257608526,36.89173349139344,1035.0584524557055,1000.5469433553938,45.088801270381964,984.7370207319312,-64.3988942716473,302030
1004.5122379791558,48.128012874597516,961.4000208029954,81.40638795573727,1018.1477311563076,989.0156812913632,31.890437438204003,945.0999947095545,998.433748709074,41.01219330881975,-52.157033929240114,302064
17.262676501632086,1001.2104974642721,59.70762095411271,1018.0147346674311,986.3398537315838,34.23257623824668,995.3604306599475,1029.6917014330065,975.8268288994723,1009.5196877723585,-38.54227273597842,302097
994.1066297213199,35.909258177018955,1031.8356722824624,66.10597552415368,1014.5698595956811,19.64688270438853,1001.4869369384766,1042.4495191614797,50.24937810560448,986.2681095375408,-73.29920964230078,302130
990.1643857294636,24.154766810539854,78.7844955403832,1013.0044422410002,1037.2068260477272,999.9149754281449,971.4746522683955,39.40812099047605,1004.3327814807159,1019.9735290682793,-33.88176849214003,302164
999.869244038217,37.363083384538754,1016.7217572602718,53.98894101871713,12.845232578665104,972.0972173604861,77.9294552784761,1030.1312407682876,993.8732304758241,1003.9720322213233,-43.28605545292493,302197
22.02810938297364,1002.5036301136192,1036.9363965662465,82.47423840206102,1073.9781189577375,994.6743195533295,1014.4993839327849,982.960888297771,29.930609054212596,1022.990713545338,-84.26890089770673,302230
17.22834477606216,1003.4438584423872,978.4573120764596,47.59201613716323,1029.2419540613373,993.896605587746,60.671245248470086,37.12142238654121,1039.4089666728876,970.1061797555977,-54.16989208286656,302264
35.5246393366632,1005.2408182984626,966.5174597491759,70.49822692805833,1029.346316199192,992.3757139717691,24.02067999677979,1001.0876576183157,44.226688774992,1008.7979874362203,-14.164512151960029,302297
1002.7965516609647,23.874672772626695,63.97655820689329,996.4082809628205,1032.661609628246,39.57271787481875,986.6012586875906,1015.1389067511894,31.288975694323995,17.146428199482216,-54.08976935995501,302330
1001.2975163122359,29.189039038652822,115.52488909321664,1040.7348365457938,13.290782710566305,983.1919206212425,46.77606225410602,1011.0676369484036,1053.5663244428422,991.4615178632118,-54.80916820482178,302364
1002.1840528882934,33.27973383805954,1032.8669697915066,90.44888059008804,1058.656696006784,989.857525423428,23.4182414881883,997.8508371214217,1026.1062323171027,1009.4160337274499,-45.13289948140061,302397
995.4221924654046,24.859605789312127,85.5745289207016,1035.0,1011.7395950788484,37.636371053026664,980.9311902473078,1001.2763631695909,16.552945357246813,1028.1974518544578,-21.513112693559584,302430
24.226945772633826,998.296368386011,1026.8972684743105,961.5846296608531,58.463663928973915,1009.2017765691194,983.2178665491283,1038.0385349301825,35.5246393366632,1016.4910230789055,-34.26767306217563,302464
974.913329481139,36.85655495770982,1002.8066431193506,1032.7003437590208,80.26207074328443,27.09243436828808,1052.6067641811921,996.211745102305,1022.9766036722367,17.72004514666935,-37.41668250564729,302497
993.8369859266636,44.38468204234425,90.48204241726637,1009.1746326411259,19.37669265475222,965.7106191815434,982.6052106517652,1000.6936001834747,1018.3319694480774,33.2565782966318,-77.3784217515636,302530
1016.0360022716463,47.05908327066288,100.86624807139401,1001.9895808613394,971.7494533057377,1027.4989051089058,983.7952022651868,31.654383582688865,996.9111677847056,1007.1330249453879,-39.99227892501603,302564
993.114473261177,42.391036788453334,1022.5038354937681,946.100417503343,998.938945875781,85.74963556773866,971.4581823218125,32.033143446441954,1005.2706247457572,1015.3999872241614,-59.300374633436185,302597
957.673221929067,60.074953183502316,1005.9738088669584,1039.7850739455725,987.6249288064777,30.01666203960724,998.1786796775791,41.928510586473294,981.3610653853307,65.355233033427,-46.098149680975745,302630
1000.9597581801282,44.83982701959633,101.73494974687901,1033.8190698799613,11.78982612255163,992.3372795916007,1021.7010325922158,980.2650961236319,1005.3950751997781,1014.5333902834346,-44.762793313244785,302664
1007.114625752578,30.495901363953863,72.84499777848521,1047.8100972981697,965.8369427600086,1000.8361538275096,1025.5622847979541,22.143859072909663,991.2188531609954,1011.7857851984134,-35.67683675026746,302697
42.7701621225234,1002.0069409338407,118.60016863394424,1046.40431956295,957.206874191781,70.71067811865476,1008.8135961929918,994.1190592923365,60.605280298007074,998.0704731171099,-16.177145143724335,302730
984.5015892950191,48.320547155975305,1021.070709656743,91.20307012376281,1002.4096126826371,20.712315177207984,963.5382711651883,1008.6122060849547,971.9233508873012,996.9951260060255,-78.1615593191926,302764
1004.3482104559016,40.41343012700338,93.1557835026897,1031.98498051086,996.1991973989569,25.475478405713943,990.8444837777167,1039.9903845709343,1022.84407413838,999.9875787368026,-27.120748616712337,302797
63.751873947990134,1005.8282062262731,1059.156267979376,32.542280190545966,982.8758994841969,96.97937925146766,1001.5356987825362,1016.4180577353635,21.189620100417073,996.8639821572251,-46.440749651521,302830
60.20026899418758,1004.6802419702441,1050.953785051418,975.8714054628305,91.53687781435417,43.19553319810859,993.7678585387393,1019.8313782386517,999.9240671591652,982.1975361402614,-54.53761418466351,302864
992.5565454734285,48.12286805623842,1034.1018639540666,86.0581198958007,1004.4234746289654,21.11871208194293,1014.261660646656,1000.45821568384,981.3327672099816,41.35214625627066,-29.247924466152956,302897
1002.4845760143376,45.58508528016591,1042.134828129259,83.10836299675259,1025.1531592888937,25.80697580112792,987.6279663922038,1010.0863877450518,996.6415786527914,39.565285344066524,-33.8737814347481,302930
1006.2011212018656,53.97221507405459,951.2922789553166,987.4628968464715,43.901225378585764,31.464265445104502,1001.0568129722985,64.22616289332564,1010.7571509578759,1003.826383140847,-16.371118875868312,302964
999.078425686025,70.75309180523493,41.164250716122865,1056.5552517497606,106.93455942771732,1016.4537329951322,982.4204802425487,993.0354121293892,1003.0469586889789,36.918829883949456,-19.95743207143101,302997
999.4125217723517,55.55177764932455,1036.033532005222,85.72630868059116,958.7627443742274,45.17742799230609,1016.8190596168032,35.22949913230241,990.4665684250074,1007.4123426897511,-96.15422956556922,303030
1021.0154121594392,45.668695827167085,996.8310779672864,94.89815073124942,4.690415759823395,966.1542319940435,1004.5308303777833,1029.4221680146586,983.1001983521313,1040.5508156740832,-120.53395780036495,303064
999.0490583948973,30.50891862270828,1050.214306439378,82.1827232452174,977.0601617134425,13.152946437965852,1016.7782452432782,991.7279346636418,46.486557196677836,1003.3158785801445,-105.85600182882492,303097
988.2468068380444,36.45545226711636,1011.4669621040373,81.27730310486436,23.151673805580458,1001.6327449505872,51.12729212465683,1027.6210390995311,997.3662329362076,16.401219466856674,-46.70631597362319,303130
1021.333549265541,36.03975064309998,1000.3071274247193,109.01834707974615,54.313902456001074,1036.9455144799074,1014.7498501005132,993.8231075011445,27.386127875258353,1003.2875653209087,-36.64940261151368,303164
1013.6635873232378,51.078371156488515,983.7462544495451,96.23408959407266,1002.2277508871584,25.019992006393636,1030.4974526897192,42.86482794135611,995.513805412948,1038.2417830158831,-57.398897258260014,303197
1002.7676171412184,73.23250644351867,32.3419232575925,123.0812739615576,979.6397361992549,1024.9981884739673,991.7365917864145,58.49786320883868,1015.5264656507836,21.11871208194293,-19.589518684031408,303230
1002.1572355684473,40.017925917673324,1038.3896185921737,956.4742547502259,986.9189429735352,79.31582439841372,32.338723977216546,993.219642673431,978.3266325721692,1028.7006367257677,-52.637088847767984,303264
1042.928568982555,47.58848874639568,1001.952952390313,98.91915891272026,987.235604859916,1011.9815307783161,35.812446993354115,994.8110373332214,973.2533072124646,1023.3557543689291,-38.542384430302,303297
931.2212411666735,25.789429603191707,1008.7789648877498,98.59006035092989,1038.6900403874104,991.9888345243111,1021.1144593867327,81.73738434767779,999.6585091805061,1049.7990283859097,-95.03647935007888,303330
49.978509557477764,995.2997578108785,113.3975308373158,1030.0876077161402,10.198039027185587,972.3466460064539,1002.2882465758557,1015.4777194367259,982.3900937434953,40.01249804748511,-86.98200751948606,303364
62.12889826803632,1002.7434183078688,1054.5885453578567,107.80074211247336,21.213203435596483,995.6436024551293,1016.1874202907568,45.45327270945404,73.92563831310486,988.2332720567548,-59.646920659337155,303397
41.41255848169726,1000.8930726629642,1052.8941067362853,76.0657610229465,1021.3648735198523,25.648062187413643,984.9091328645501,994.8610942925727,1015.07438151103,14.071247279470299,-66.61004288841717,303430
1000.3263366177925,37.627456902317135,1011.3664946310123,967.3324144263956,986.1871019233622,59.413803110051845,1020.0153754224823,28.017851452243804,995.5847427428537,1002.5220045118639,-12.454597822494097,303464
1008.5118389568605,24.143876389989487,987.3525206328285,82.43178998420456,1043.0752609471667,11.507399141436736,994.9929903553741,976.6288957429019,1012.4997745486826,1001.2608567149026,-45.42467018312293,303497
994.6039729152953,39.97499218261339,1010.55226886879,114.9869557819494,1039.8846089831313,7.549834435270782,1000.9817950905623,17.492855684535925,48.76474136094646,1044.9282272003184,-28.20517779314746,303530
1001.7247060602951,19.42796719029309,96.88653157173087,967.9174997044995,1046.1940546571655,992.2415335167833,1018.3491542688097,980.0122448214614,1009.5756534306877,995.8926468561656,-21.69637905497137,303564
19.51922129594311,994.4235687053451,55.408734034681174,973.7817319944047,1028.7623698982325,950.242600602604,78.18567643756751,1005.312794694099,32.38826948140331,999.918106219216,-55.765425579555504,303597
47.53281285979756,997.8981597540006,1040.6694960456946,31.064449134018105,1026.679112478675,993.4794461663121,1001.874205977258,985.2608791584084,53.53503525729673,42.261093218230826,-15.566256731902042,303630
999.460410642926,81.52300288875529,21.54065922853806,1021.3296819369402,130.01538370516005,52.773099207835,985.7479393841004,39.0,1003.7277790150013,993.2049339097986,-26.089164028410398,303664
995.4477071245624,34.98571136907185,1020.0806206446349,73.44371817725903,1057.4956264684974,1001.8100645964757,53.0,985.962298934381,22.56102834535693,1009.9306906911979,-49.485331084450586,303697
1049.1734842246062,25.44894484123074,1012.4928038310038,98.6407623652616,1000.4757747397147,51.86520991955979,982.9735500002022,41.01219330881975,990.2270143463847,1036.3681778209905,-75.4804047288166,303730
23.833635086875688,1009.9863816191626,1071.6603939681638,57.91372894228107,1038.0072254083784,997.1996350018067,78.21125238736431,1024.9556087948395,986.290525149664,1002.4048144666287,-73.79188122172255,303764
1000.7262534384342,31.90611226708768,971.7631973456032,1017.9533388127376,55.28557904703371,994.4167791066554,1026.951623729223,43.61192497471302,23.0,1009.3748697856759,-75.96171824710278,303797
11.575836902790229,1000.170887289288,92.53647929330361,37.429934544425805,1031.2439090729215,990.8699972330337,57.70615218501405,1018.4095443386221,23.937418407171663,1010.2849613638278,-80.21013392625281,303830
982.1181191689725,68.52736679604732,1002.0116955717795,22.350382677392417,1029.238736009042,86.60831368869844,46.914816422959575,1008.2493413239251,992.2748823493607,1018.1683659303262,-57.81112384811936,303864
1009.3671284522793,35.02841726682334,91.31812525451892,1039.903884216833,987.1625514485759,998.2665112206234,51.48786264742398,1024.9390225764653,21.8403296678415,1002.591661162897,-30.716503047454843,303897
1001.0695263237992,40.984727816358145,70.78135347674561,953.4851860411886,1030.9073673225932,983.2504382720253,22.811255496071453,1009.5478865429865,995.5214124620383,990.5362184190944,-47.459787519762344,303930
25.88336644301853,1005.4883821871097,1068.6430648256694,974.8782572635589,68.68769904429757,1034.5366112419608,1000.2306963436946,4.582575694955835,37.13488925525428,994.6529598910643,-43.62617041699359,303964
