centers 0,centers 1,centers 2,centers 3,centers 4,centers 5,centers 6,centers 7,centers 8,centers 9,score,MILLISEC
886.7975210202021,1224.5343342632655,692.4744022488615,1064.5111870050623,572.8036312734059,998.4805195057577,795.4502919704527,1159.4172367705114,656.0952674726437,726.3024726617231,-1693.6550274423978,377396
1285.0428583635837,882.5908458584743,604.2938027152024,1058.945071633917,1553.0331612686189,404.99259252485103,705.0404804951808,1223.1318184775723,809.0333532502957,1114.6142830593908,-3194.3650658088513,377430
579.222078250571,1468.9598623108845,1227.8989739695353,869.3178495385952,317.7341656164788,1780.1808896850905,1349.6750379357034,949.2433883719088,188.09040379562168,1155.6792955034605,-5157.602863896559,377463
1436.3904497172227,489.80748258428287,997.5011964823772,1272.5036513243494,302.6912618494297,806.5190636308605,661.314599869079,171.71487996093992,1172.480817458427,901.3574509903332,-12009.583748317264,377496
570.2994433646729,1241.6252670744213,1002.587155074863,321.36885965099486,1167.4908442706364,864.4154093952745,709.4180713796344,453.38945731015843,1088.1161448461398,1335.1707755938937,-5129.2543644650395,377530
1082.549429814284,470.8796468680355,2114.0312202046593,1280.630223712679,911.9396909883899,562.1169791858026,277.4328747643292,1160.316859234384,1384.7098284148283,1000.5748347824864,-6306.363122256014,377563
1387.0735151032056,800.8593967280165,3028.1659465755833,1196.5495238145882,440.92289575389486,626.9561388167436,1291.1232224326432,910.4658148442477,1457.3270051707682,1154.8154103110041,-1681.39716147812,377596
1424.9211704413087,993.9558505242703,404.90122252223443,1203.2148602805735,733.0654813862128,1284.5126565062385,1159.7074662170721,1067.81083240848,1359.9394771686893,1313.9158300508159,-1484.3901265083437,377630
1072.3646408798957,1333.7082913280717,680.9089513290305,1700.3311442186784,1169.4723174258493,799.899749125387,463.39076382681606,994.4718789620339,1257.4609577173203,1422.2601731047664,-6632.561196264921,377663
1791.118365714561,861.2342423671264,1203.4567442415178,272.4811920114855,1071.2388032883582,1389.145987988316,935.4133015363338,1124.5197911037585,1006.5122950068717,221.174139537153,-3820.136243769862,377696
831.7182181925097,1201.8892938132954,347.1237082418561,1390.851370791076,1030.8544999174228,1608.6603121852668,936.8318952725724,450.11554072260157,878.4562898434151,1078.6711850882716,-4529.757365367807,377730
1060.1239857418825,2537.4418219931663,567.8546234010477,835.100581059034,1132.6327736737976,282.2941728056037,1240.4865075206126,953.3171713297911,771.0337217009384,504.5047076093542,-5178.426684018858,377763
830.9069039366403,444.50534305000207,1237.3841806420623,1067.0095869582494,725.7533008540414,937.6998453663091,383.7585038846198,510.635067456298,1301.5717421640652,1142.959940374944,-5831.0827698930925,377796
703.2417791911968,903.1311108549439,460.690813079039,1015.9350029487512,841.7535294535429,1112.5237076125613,507.6347111851198,976.9763706576525,884.8359033006777,725.6065952520657,-765.2875583884427,377830
798.9690710808222,370.7155243579637,914.0041918583834,1027.9732486791668,502.3554518465984,850.3094011607757,763.089116682973,956.231143604934,886.6995742339806,826.0682163555023,-763.2732853993625,377863
867.139536414853,525.4070816309422,146.32156368765334,939.3044765348293,1107.3215431842732,783.0270547636433,1053.56157864645,840.6294491331746,742.1435171178147,907.8816002100715,-1400.9242013485355,377896
737.411765655832,924.2544424685316,398.0276372313862,1022.0102137900251,211.98584858428637,821.2204383202945,591.8403500945166,967.129639996335,1078.0435983762438,878.4997948990613,-3581.6367666253204,377930
1074.6071857613922,810.0636061584904,560.1531197684013,1208.5739530537633,418.0621963296849,937.667851640441,748.4616831577305,1155.1199730663461,840.6779198464411,1028.638906516762,-1526.3394283658868,377963
740.9412932209947,1220.8841588128985,878.8815277195105,636.316530304003,1055.3157990295108,579.235699959774,931.1423092094999,841.9401243265035,953.2722591159359,763.0681489880179,-676.4317238515994,377996
784.9906008950641,1319.1107449450494,574.468554850393,1021.4369144499559,508.39157206430843,855.5656261294491,1373.34919084696,440.7686467978411,1239.411957341061,1279.2402835011794,-3029.6072178380264,378030
901.084346773375,471.9743734579839,1226.8902139109407,1445.5203215451522,1080.05745459334,834.9467649295709,565.7808763116689,1363.3785241084004,1163.9965635688106,423.4536574408114,-3911.8756675907193,378063
1285.9714824900639,518.3645396582408,936.2952020207981,1231.070267033792,470.4421522335293,864.2750733849166,1123.474521295432,1353.1744159567902,1190.4260183071497,423.5870630696835,-2856.320415773318,378096
460.83067726353363,1107.4362821387185,1294.2718763629641,946.8948206431156,309.4802093834112,577.2347875864725,1037.0873077897704,1233.9530515582128,1374.6392253969766,240.41006634498478,-5026.641122815757,378130
346.8111878241531,1269.4264779808527,928.7954564919016,1548.5096060405954,1143.03668721605,582.4405549066788,193.21527519058566,1368.441466840931,1023.5739698513868,479.10437276234495,-10889.838560390845,378163
562.377916421794,1357.584558381627,2017.1536877491512,1167.964939365519,720.1562330494683,213.67498683748647,916.6667878787798,1303.917529457391,1447.040427907942,1236.118926317367,-4523.078315693642,378196
1281.3901686709783,558.9642206796424,2095.2102519795,1085.8362047721594,163.75896922000948,1547.2902119512034,864.2985595267413,1389.6860582312931,438.80063810345587,1204.1825230185095,-11090.463556444458,378230
1156.4259595840972,330.74748579673883,2050.019512102263,1006.5973116371649,1330.0637020132053,539.6832404290502,886.088607534965,206.36375650777438,1220.0515373811616,1103.1227990171355,-5826.049258122253,378263
1153.2767269155033,491.382742879723,863.8622006130685,1611.3162321530806,1257.581879409872,735.5671281399135,423.4859064602904,921.3501669585384,1079.1559114250358,773.9697086872293,-3621.8356618508287,378296
1425.704738015554,741.721530414701,890.0838523185066,647.1266726503848,1310.072815999706,551.8632076882822,799.0175217102563,664.7637579045261,1280.6205527009163,1362.923695589742,-804.1651591004235,378330
654.6465970971449,1369.7682285700746,1924.6646461137068,830.8981864296459,432.152995903912,1068.8540592616,1212.898182041675,710.7920624916168,1325.1136116855696,782.1834823108961,-3575.214114166157,378363
872.827588931514,1189.149733063534,1844.0881215386644,740.6929666176295,1080.4855390054972,648.6255935726003,810.5783594376938,1002.9002941469306,931.1487528853809,1134.230270269225,-4039.4296060247116,378396
884.7322230420903,1701.0343911867274,1281.6317723901823,485.4132260250023,1982.1183113023299,759.4817635137458,947.3982339955085,1428.303539168058,805.9165777743684,716.7158448902242,-3902.628289757543,378430
885.5869988561997,2383.9800754200946,567.3543866050566,1791.0893333387924,1297.7461230918782,806.2773675501617,372.9423547949468,1009.8404061150735,768.3274206027577,841.0290991813862,-1131.414920084895,378463
1004.9275233542203,747.2751188882792,1430.910898693556,268.73965096353015,847.0051729468992,1134.1361412062122,411.7013480667752,953.1976219831023,668.9432129335348,1361.491094352071,-4234.014482392702,378496
911.8158629690728,313.2280627667677,1102.3950144174992,519.0028901653632,757.2610181228006,1286.1100369284322,658.8765284900026,813.3336109171194,1157.7024660939442,1041.8881897785386,-3440.6986376130963,378530
469.1239978220426,1168.5550906996211,790.7007933660216,997.8668625569584,298.27019832686574,1361.224816112313,699.0851842351362,1078.1273167010581,354.38538344576233,1127.9157239302795,-3205.0725776861414,378563
829.3444670484141,269.29376674903733,1283.9286437024148,1694.5695618651953,1107.1187276339924,339.8976316333477,757.5610180604699,1321.0676966243234,400.442255512577,1162.6990152227704,-3383.811456131895,378596
1604.4491266475231,833.2127045717426,268.99147948422944,1218.8408314317312,1318.4102968884024,674.3841635151288,333.97880523129174,138.26062346163496,899.2504495596693,1118.0796036061117,-7045.074651890585,378630
1139.6288869627692,201.31261302279324,957.2115738362656,697.2668068967574,1255.159755042023,321.8275935963229,1063.9144148679875,1212.7035551445267,1003.9884480476436,132.41230229480686,-2307.426280710832,378663
143.51411242404697,1111.444457582666,841.0737185288814,1236.4996542622735,330.7174020217261,1056.620210605422,1003.2450886207748,911.4515894988609,1143.3503400095703,173.89939620366715,-1202.903645039953,378696
1198.7264074842099,268.1859132977171,1805.5506085402315,1074.0446333160917,1334.086430081643,923.0525445498755,176.99250969947252,1256.9977033259559,1018.4817131397107,1118.9282599243938,-2814.389276812688,378730
1306.455878708322,299.7712129671421,1501.6407692920434,1129.9500088885347,1182.5204483400041,196.97797678188147,1240.6543388230011,365.39567594595314,1347.814156328683,1545.8010478696742,-2865.8659604878862,378763
971.6321320335181,379.4794753452759,1274.297400346001,134.22741895752893,1134.5289771530738,603.7996356408307,777.8798107677046,1207.341676002771,1084.2178722612925,1361.2637429708407,-3317.9730391407784,378796
1007.7956940786328,522.7408535785203,1292.3196199083259,1489.2125435947685,1065.4349582743973,713.9257664491456,429.01950535165383,1209.1456901192953,873.4924155366205,1356.9641231449414,-5398.958978572288,378830
926.1133425136563,240.1790998400985,1403.4436219528022,764.1777137978588,1061.7555517353694,374.492990588609,1275.5477254889367,1004.8617765762397,1166.7926122494948,1453.1808872364531,-5350.192100080035,378863
1012.5008641971621,265.69719607101615,1818.4776600222506,1239.2624601052003,884.4135240065227,1120.309353819237,1351.8479847022588,780.3883648543205,158.69782607206685,923.668494953743,-5036.346504758941,378896
1873.483653518226,862.5946979217858,393.009655714774,1281.7850644586874,1555.5134200642565,1175.1778339845823,960.8568322225681,311.9390966198371,1646.6289806753675,1368.0369147066172,-6537.621096064673,378930
866.4951800746924,1679.9148787959466,525.9638770866303,1053.9375206309455,1998.4929321866514,1459.626664596122,401.25298298076746,1284.3749452554732,934.2545492094661,622.9935794211686,-5258.495759645293,378963
1039.3421020162255,2075.2168561381723,922.2076268265439,1733.6150091643763,1129.4518877616197,998.1695683886094,2158.505501498664,1090.7166904583792,879.9238603424731,945.8681649497676,-1738.3058364728051,386563
948.8623701527916,2135.7307882783352,1791.3913586930132,1044.9994850265168,2342.2589523790916,832.0901393478954,981.9649617558575,919.822746704393,1010.9609582415324,1065.9378370192853,-467.84940892282486,386596
1766.580312354918,972.6423482295347,2139.9123813838733,724.7420230675189,2350.9136521786586,1062.8050737296116,1004.4789636267776,944.7237826865269,1037.7769509870607,988.1442169625561,-315.10313837696344,386629
1027.1867198783343,2199.7668058228355,1811.223067432612,839.8202188563931,1000.5365672613218,949.2430722369609,2349.6563578532073,1163.221818915034,921.6422156677911,973.2116308133163,-633.146435564785,386663
2129.612875618477,1011.9018612186665,1648.717380268674,1216.2014635741893,2347.5165601119834,938.4033099637951,1054.1715859581077,905.302058863932,1155.3016921999206,977.0652607861139,-855.9143069716084,386696
1968.5337182786584,990.7558525044387,1318.5298631430385,1578.0041191327734,2310.2688155277515,910.3204800780494,1124.6057086819362,1064.231107592187,781.1645153231168,1229.3152565554533,-3164.446008426075,386729
965.1978863606441,2246.218377629388,1524.1305718343162,550.6723163551986,1108.586127648069,1826.5174513264308,1057.76742410426,1224.1654299971062,922.5231051533195,1018.2144114116965,-1193.3608522810603,386763
1065.8977025348004,2100.2916464148498,243.98975388323174,1492.6503274377426,1753.8226820291725,944.6606219137639,1221.8731521725158,992.3468296494202,1130.030973026846,1036.0517659127686,-1125.3426114628076,386796
973.9101601277193,2050.5343206101184,1518.8811671753654,381.5573351411292,1057.8460193021908,1714.4054362956272,1017.3055117607928,949.1354214507242,1082.8083777295262,999.5261356402544,-628.3217967162101,386829
986.8152811760573,1632.8958938033986,1898.9354912687265,1066.3307428822802,872.5944074998419,1457.809658357359,1164.7016785426215,950.4191840016017,1027.703637459194,1136.4932907853,-666.4535620468375,386863
1045.3541764173435,1497.8748278811552,763.5338892282385,1626.3311470915141,935.8568266567274,1396.7193705250886,1011.2786537054363,1073.326841286698,1059.82121706637,1031.691448145894,-195.2401265102247,386896
1025.115179366706,1314.8942923292352,1088.2791671254895,1237.8162222236385,949.9736838460316,1050.9872149403961,1131.3469847929061,1001.195943521229,1350.5398920431785,979.8229431892274,-355.2525190111853,386929
1027.2350168628886,1544.129852052605,1248.2516461574767,1839.1873205304564,906.0077262363716,1089.2739132450017,1329.8556312622811,997.453711279484,842.5870874871036,951.2081681996569,-2344.199075205309,386963
1012.2700893100186,2557.163076536184,1753.5019247209282,1212.363394366557,1174.32307019574,976.3417889556092,1250.9346000030198,1029.1197996456515,1135.1568173604915,1053.666455762923,-561.9517211570153,386996
1127.5327063224167,2651.205197641254,1848.570799293335,1365.4626943748194,982.9009806954389,1242.5316897367245,1040.4327075280169,1306.124419800809,1208.0508820077716,952.5338021520156,-2302.447756986296,387029
1340.816398933217,2536.1551608685145,1022.260947863678,1916.7655046979535,1201.4210013068089,1470.8457084052784,927.1812120615905,1270.406905745711,967.0575851094331,1156.7670465569115,-2622.110972592826,387063
964.3003455882254,2013.2625263487125,1319.4939203139081,2418.5869841707163,1453.5265693703968,1106.3982104107001,1267.2883080814022,1198.6618765763096,1611.1579686672565,1025.5335331873412,-4004.3654232972854,387096
1243.311707648859,2373.373127007214,972.2389020874907,1781.0909578120934,1419.1266330137144,2149.3287324185662,839.0327764753889,1186.7674582663615,1329.747220601393,1025.1029216620154,-4358.511829724698,387129
930.0647479789832,2596.125767369524,1332.8289382243029,1751.8986842851386,2244.0378784681866,1135.0334796824277,1564.115724618866,1077.4397368462155,1185.30640279195,988.466693711742,-4314.649489077017,387163
1008.3123250420451,2322.665925181665,1328.5518431736114,1582.6731622637326,2783.49600323047,1173.7177003612983,936.9293306714532,1078.1027146208983,1266.6926446607495,1694.1812181700043,-7859.482135525142,387196
2676.022795119653,830.7154300298882,1347.6220589980262,1931.3179437886452,1152.9372420120792,1656.1811495123352,2117.781150166372,1485.0501675027683,2798.9685600234957,928.1888332942583,-13372.293902074634,387229
2499.877997023055,834.0546960981458,1214.4416703331146,2073.6545035275285,2863.6162452395747,1059.436916264536,2253.1233876554566,1394.6949487253476,769.3616014567122,1966.0620539545541,-12011.633536028896,387263
904.9800629446216,1503.9644277708167,2504.420691497337,1341.8188760320909,2119.2210833228323,784.395578078786,1228.676504610737,1784.9302507381067,1066.539732030645,705.9359650365676,-5745.873506681797,387296
632.0663448634436,1255.7213066600407,1988.983157294199,859.4206526147532,1015.0891586456827,1452.2968016214868,1773.536579831383,1110.784977937323,794.6633684627668,698.3645179990175,-3615.435126851129,387329
955.7153893393471,1389.2595149935091,395.28716669759297,778.2087538394946,1901.6490212444567,1068.903087593697,890.780135080301,278.5192991517823,1480.8585347696112,710.8909902368998,-6170.988880167639,387363
965.6363550634787,296.8330455280218,1832.7918594319433,1380.1427462404024,771.852225456564,555.2918151746882,110.03181358134566,1060.6222375445316,867.8180494927038,1304.7494012261511,-5637.861950984191,387396
1089.6011218269114,547.9607650188104,1766.4419867306374,824.442288886582,226.5060705588263,950.2519439957018,364.52846253756366,758.4483077338068,1168.165228039253,180.3718381566257,-4057.3721510812393,387429
934.391193896551,608.6024975302024,1568.450611804296,108.65081684000359,787.8251792045896,1038.8302745449516,282.05850456953067,470.3296716134333,735.4484429591257,1152.8646928412718,-4643.04685169193,387463
794.6357950032818,1031.759049494402,395.14680816122,1154.0177641613668,1274.8236783168613,558.1370799364615,286.5389834154213,923.2783978844084,850.5994777857195,752.1123586273529,-3299.4530696283678,387496
908.5153663180807,363.790860917142,1227.192483843657,1072.7198675842785,672.7659325500957,231.37415586015652,491.1710496354605,1362.9211275785551,839.3835727075741,979.4660919098746,-8089.075274477138,387529
1182.5162073657198,854.7553943052283,211.851362988299,645.7437572288253,950.8783515434952,1380.4536196263878,378.0806792207187,510.0865108461328,999.3892823153303,1250.7410155886255,-4248.40759583274,387563
1564.8801871069875,739.2398725422402,1139.5615792389967,233.18233209229209,1300.7759626901443,547.5810442299843,1053.1038183847816,1423.489998588692,873.2773642551526,645.5826825434524,-11509.052510789623,387596
718.28007058954,1298.1141456085725,909.843869693496,1567.6327180930448,603.0378137062582,1182.1986624416752,467.4890373046196,1027.611295617648,1376.8603491232375,834.7637735954193,-13241.381893616643,387629
1173.1218988948215,655.4144027427267,907.6190951990826,1411.409400246242,405.652560696959,1035.5184341086474,856.25639135905,716.5563480983195,1121.0518395806657,976.6941077562807,-3561.108772632748,387663
1191.3717097240024,541.5965290505092,853.3709627119966,1491.8500182015314,1119.9081077535811,396.6686274461342,982.8880912901529,1046.4178168901396,900.411198173618,483.8605170914444,-3076.2472381063317,387696
1373.9312452820836,418.27618420306135,989.0930188814397,1856.9544959422135,1231.033214984183,742.7179814707599,339.6189040674856,1198.0285137097308,1041.6518580379043,1278.8095436543017,-3803.5888312398315,387729
896.6075245679735,1350.0018682954765,326.5103367429583,1181.259371203848,1809.8980634278826,739.9837836061004,1478.7555578931901,1260.0075717111042,404.33278373142093,1120.48258032893,-5876.502193695959,387763
1336.8651817727987,878.7109877542217,541.2207268621885,1143.6855759868583,225.4417884953897,1270.7518045066927,1528.6494038856654,1445.9381037928283,1213.729426514005,826.9377243783234,-3213.204634250296,387796
984.3994850464279,1516.4357084729959,175.13994404475523,1925.9540492960884,1195.7836007993042,610.1303139494054,1064.1906105850824,896.1599359716927,1297.7788717651401,1108.658651652898,-5246.3824670332615,387829
965.2282753848676,376.44919976007384,1275.7100338601363,781.818612811177,1104.2023913843211,207.19555979798406,1380.7150321481981,527.0464875131984,859.265777602189,1207.4261882202159,-5439.358054654218,387863
894.4804675310278,357.33171170797937,1122.2762734913363,706.0983208910209,1213.9035211117807,528.9328879924182,820.4020053067152,952.4463239469193,1058.966528818114,758.7427370735236,-3799.7663961099806,387896
717.2450358089129,1241.2222624938304,364.1757817318445,1803.8375758365828,44.93328387732197,1023.4070548906725,831.0394617031413,1138.5843812155633,619.3012191171595,787.3027801905654,-3986.7838937471356,387929
809.6590584956765,1155.2499712418003,441.0951010261339,973.6299726491243,614.8699049392482,718.0811568923099,1225.1367435557281,531.0903877872391,1050.269965294638,769.9246136249816,-2688.258776371042,387963
1049.0087292698613,642.2624074317288,1534.8179045085446,873.3136111047743,338.16674798840546,1137.5078021710444,727.1931330457741,1001.4182916484151,537.3276467854599,808.8687442039613,-3448.2035094472417,387996
910.3755006890625,429.5881748838066,1563.4621837447812,764.5784426628192,131.19070088996398,825.6101173726903,1024.3607762892916,708.1571439633801,867.5977940033426,387.1976239596519,-1089.9477433472834,388029
943.5487383644484,409.06967621665626,761.1715481228066,254.08856723591487,889.4772841927816,989.9579692911133,473.5768153108849,828.3797438373297,727.3674472205736,1044.1000909874494,-1466.7623035172935,388063
991.7529934414113,761.2720232128395,322.9643943223464,1339.1627981690651,1118.0668379892468,487.71303037749567,856.4572339271249,692.837777819079,1038.4699291110367,924.9881080316654,-4207.410331703747,388096
229.04366395951672,1134.073399978344,738.9847580722493,903.219400193668,1258.8993481369353,324.66906227726713,595.9370772153718,960.9011395559899,673.2763177180674,1213.2941328825355,-4124.164068631644,388129
832.3039377454338,1423.475174379217,434.0149767001135,1007.3308838161468,636.7029929203175,1277.63771421511,239.43475102833338,725.2041091996101,1477.1662428067048,766.0997711645748,-3461.114970047728,388163
797.9494933549902,1373.1445660799695,510.3567855084856,1073.6150140077937,1475.3626985735737,1258.6175099497957,625.5053956601813,361.3142676396824,938.8658051074179,869.9453808500446,-6829.648156717789,388196
1474.099213577789,918.1030627872129,1202.0441668485817,613.9411178695334,1063.8820423336415,753.7398304653489,496.198548970067,1357.4188741873306,1280.9789544844248,836.1447243151152,-6956.798781955167,388229
1071.6523948500235,514.5153058947809,1330.7066667822864,813.52934796478,922.0869923613515,632.0545730402341,1451.0596128347036,1276.5389093423257,1238.3943145123117,1028.4798094597504,-4041.3722970583754,388263
504.1854817425825,1248.0002280534486,889.3531357115687,1367.6441439857094,1039.0234730553734,1615.5512990926657,1130.0249441569174,719.3274636770099,974.7624070599954,801.2820976410243,-9229.956773659917,388296
896.5058387816246,1372.8875422477959,2258.9123488971413,409.444745967023,1083.386609689181,1268.2893501496346,712.0077246771975,561.0917928467676,1171.7514639929889,1459.6211837322724,-7921.126341617466,388329
1110.931692081909,217.32464195300076,2247.978202741299,1372.9965678416079,909.6062170414464,566.7133314119229,1018.7937721728948,1243.1608064384816,759.6512357654663,321.3876164384683,-5613.238082706587,388363
1125.2880253084131,588.4641025585163,861.1320943535438,1677.5058867258856,343.6767471294604,1296.721746755998,760.9752316830245,979.5846796209892,430.3696085924284,1382.3132785298708,-7082.971807633715,388396
564.9566355040005,1150.5915869673304,699.7159735946573,1285.487431853293,864.5486237454722,477.9472541490702,752.6094175377684,1090.2230985555213,1220.4709443058175,649.8538412530684,-3330.7582736410945,388429
563.521073252811,1306.4055574623137,841.0624233670173,633.5891987980494,331.3517768173275,1140.6739236083201,742.5775379522115,1403.5737904621799,705.2918770606352,915.5921581140808,-3286.2477283334238,388463
380.5968996195319,1221.8575813377036,776.1542651144732,1889.1336638787632,1065.4044039335242,697.8090338553693,837.0059736943339,964.9336764773007,640.3914571126863,1160.6058170988388,-4655.6430874274365,388496
1014.7985083182721,2173.6526861483644,1633.584402472061,690.9486026543016,828.8969123613969,896.6727524157178,544.8981556217639,1717.6291800036468,742.6719705650014,958.1920089558278,-3344.597028115324,388529
910.6814542085103,1771.5470640093083,813.2029107398895,1040.1197046494217,730.9986817636117,1658.3648573218138,1866.8572521754309,886.3999438480854,866.0447300847254,784.7463672452616,-1182.5003323040453,388563
668.2740200033206,2135.3290144612374,1081.4957235236764,1757.7457153979924,887.9872893011917,1528.9672985384611,798.8242983589237,932.8510168778262,721.8180580808441,1010.1851315476782,-1293.2737518574697,388596
973.5404786912468,1459.3834636292368,679.006210905504,1200.0391660275093,738.0883627463479,831.2160197442904,1554.2834361853054,1039.8413871629718,612.1761260779787,914.1060033441809,-4295.19172245271,388629
1085.8149013528964,817.6611065732079,671.8201572526859,1269.8921295754071,1196.2614842208222,1022.9696728197122,754.1875237758234,887.6671673549721,1127.5066725171916,620.5618422043044,-2714.332450049638,388663
1029.9581144883468,714.142327841611,1180.7856767545857,870.6822449518143,494.4380648776953,1332.6162238243987,1115.0305684052692,636.6419715978518,757.9565574416126,955.2989061021686,-3059.7748408689654,388696
1213.3125787232418,793.7606692196332,394.7657533272105,1681.5873453377317,1045.9722749671714,518.7881496250152,859.5646027432628,718.7069779390556,974.8766773120128,1107.4504018948408,-6411.034128006299,388729
971.7304152901668,1506.0826670538374,445.9339834257489,1219.1624616458253,1834.8236972526815,774.3253549653939,1379.147431272651,636.4990180667995,890.017388429337,1139.033292838021,-11419.470849037129,388763
663.7629945523736,1153.4629883972648,1477.5784243145945,335.8902593339883,963.2208592701263,869.5652403762242,1620.1402757591236,1351.434769927869,1241.2307610352523,571.4621597271337,-10171.693382545547,388796
1078.8215780972516,312.94248672879166,656.048963391767,1413.948372466265,1188.6480452968544,965.968757604003,174.28138167916848,804.6471276280056,1025.6065037700625,1232.0392134244817,-3187.5946860679173,388829
1419.3236575803662,782.0626573363544,1107.2288863844374,2270.2072592607046,288.71785535363074,605.875399731661,1215.8679739864397,482.27274440921906,692.4344400577093,1059.0213007167154,-2966.701509982318,388863
1055.6972025585642,1426.962956161979,576.4147812122794,2162.1699748169663,1679.5969754676269,1145.295733675149,362.0138118912039,796.0351751022062,1286.1098230361304,911.9621702680436,-12117.621776296804,388896
1489.363562733723,1007.0537338235166,321.2320033869602,1308.721777710415,2028.0781543125995,664.47799060616,1156.9159578805738,1694.3103899098096,1375.7738888900299,1218.3379918827352,-6066.971169641689,388929
829.5393465594683,1772.0454283115882,1214.5575828639094,2779.256015555242,1047.494615173861,1421.7617625101484,519.1396729204964,1309.3149714063343,902.4173092311561,1544.0106864915151,-7476.213053998277,388963
1512.3749535085537,942.0336340280145,3049.483398872668,510.3790524005658,1296.62963238381,1042.843900030652,662.3496055709553,1169.0072711493287,1390.1399210151474,1103.3952147802709,-3530.3976582374607,388996
1056.511805891401,2356.640617489226,444.18689760054826,1564.101280610449,831.874732033986,1289.3274035251693,587.055363658318,878.1593346032209,972.766672948863,1111.103055526354,-4130.48292825082,389029
942.8181160754178,1383.9913294526089,522.7485054976246,785.195913514239,1139.8141964110757,1678.9886837021863,1288.2122841655116,646.2228717710323,734.2057883021256,839.8409541128952,-3732.0580364165817,389063
2094.213694922273,869.789623598265,1250.7655354888338,591.186095912277,354.1934499676695,1354.5588818993447,778.0588316513347,675.0984029749968,819.350473283391,1178.7477840543293,-4451.961152639049,389096
895.8631607632801,1678.6822212676227,477.7102528972678,1110.937333450068,721.8747840037859,852.0719149928816,1032.536197912693,1167.637498784375,953.5858639891848,792.3061277056994,-2763.545365146714,389129
983.9712058856919,721.0117890853103,1230.311607907624,501.1370658943946,903.0768649562292,563.9840423274403,954.2579857060667,828.1817433389847,1023.9283405434726,928.6172331209256,-650.4170690557227,389163
929.6912082122493,442.75589476265793,1365.484529388744,822.1507082331494,998.3852609609003,789.7589273564424,337.8416788970834,518.6260695337248,890.4439632363589,957.7728162489784,-1399.8009984276648,389196
987.539364478625,626.0650925511206,329.8499658935862,807.0394817594108,1218.6389949447703,947.5962492118817,708.792293211892,500.49975024968796,881.1058450122785,386.33275812439206,-4188.228856739789,389229
984.9770852601497,706.6077841793774,522.4193717694626,910.6796337168744,807.8315736618978,597.9947626180086,947.2288667654475,1027.6327164897,873.1855472922122,740.9460169270093,-698.2483581583955,389263
1122.8943290453112,831.8082462323189,624.1321975351055,931.744269705231,777.0406109181733,1060.440625273774,870.1043389779829,738.155132746498,802.0529907680664,897.4205621126306,-1007.2727863697097,389296
688.4518864815464,1062.8326286564495,884.3647511699266,971.5111784215435,793.6233363504377,1124.1485595362574,919.306481469593,826.5040834744859,1028.7822898942225,1092.1565821804124,-1363.839135907815,389329
912.8328351714645,1162.4303045135784,685.7156845223828,1074.2557533243748,973.8937932416683,1220.870591012823,1111.910764641723,717.8920531667696,953.4500511301051,933.2104058508223,-878.5954400723363,389363
696.265257326917,1204.051702149853,950.341517560924,445.0224713427401,1406.0814343415534,899.5610934655081,1296.0444624377224,1005.8630043249519,1125.5687451239928,844.3867597256603,-3344.0430353431534,389396
891.7208550926687,1245.513950142671,546.4119325197794,1622.3103895370948,267.17971479885966,1122.6435199538714,1365.329794924311,654.5550460461864,851.9467160399158,1184.42237333824,-6693.55702552162,389429
352.05255289516083,1277.0377392139958,882.6765519380403,654.6915304171881,155.01612819316574,1353.90549719773,1089.0794277737505,535.2980478200906,949.3793904543122,424.4019321350929,-3299.6463433873328,389463
1093.7862786275148,410.74322879385363,1424.6180633248991,1211.86824335063,131.1013887433869,932.4492943649709,564.4723199590924,287.1393389976372,1025.9851309143348,1309.931677607653,-9244.245870375707,389496
1183.7436087190758,303.06599941266927,1304.245248380901,983.3640748631009,129.7998459167036,1106.433691311205,405.67500684080096,1365.701651166901,198.0504986108341,1239.9412387645825,-4711.118602764914,389529
1378.1351894098261,548.6183942231082,1156.1359858852093,384.4977034233158,1272.6478493390032,1082.5275978006289,602.9892204674973,1220.9611164055352,1022.1433363281296,1125.303934010921,-2248.542134783824,389563
1244.2799628886164,357.2646078189106,1431.0379658886145,957.8902230282603,1805.2404272007648,693.3844532436533,1100.7935475137203,161.97221984031705,1344.9573953399029,1199.0474515128105,-4813.312651522538,389596
1282.4108682141427,378.5513990900341,1110.0968414183444,1498.0043230549963,1186.1705994479746,1380.0887652611334,1034.8520683247648,1326.6787678992384,1239.9294334759538,415.98154969705763,-2385.066336478138,389629
973.3753825497867,251.63131592150694,2020.7597581107952,1189.9142257001054,637.6001882057438,1041.830680247664,380.82148048659224,132.3253566025801,899.659239731697,1095.0652887792348,-3654.4520725569537,389663
863.4739410988425,1154.567018409932,553.3312913263933,677.0923127609706,937.1812412263033,803.4170306098939,1203.6399314004707,978.1786891127565,1108.2232884855048,632.0482576512651,-2888.188541494823,389696
894.8336311693888,1227.9298837414967,780.797445652602,1137.613291061598,1346.4924804840166,724.1852955674024,941.578461945684,811.9948387972289,1176.9756554271753,851.7844040921493,-1729.0928198179686,389729
1076.8958856389372,667.7373457362066,1234.3542919499992,809.8526722286397,1644.2107529146012,490.8553758491395,1146.1431086036175,927.8609809664376,758.7538881069725,853.4924361912322,-3190.155561709174,389763
