,center 0,center 1,score,MILLISEC
452,36.26701701263937,1006.4644801748387,-7506.519727289493,209098
453,44.5597158555089,1008.9959936644625,-11584.514919402696,209131
454,1020.1224007785627,46.90761998837513,-20335.974811635035,209165
455,1014.7968482793792,49.99666884407941,-11298.373078294604,209198
456,1009.5937097555341,56.22321524298752,-14665.409891639109,209231
457,1006.8705522578842,37.328120210560996,-5646.113142183211,209265
458,1010.7021733841441,58.27412224380305,-13972.500848654572,209298
459,1001.0785465414773,51.308323336076455,-11363.178252653564,209331
460,1004.7686904781938,45.21775673759578,-12618.830533867367,209365
461,1012.4808403630958,49.456702015462724,-14601.939491000285,209398
462,998.9858316674658,45.58396409278669,-15079.441130525602,209431
463,1004.3280046862183,52.72928415659305,-8633.257009656132,209465
464,1003.2888769943526,52.12810723661323,-9873.170970215751,209498
465,1011.2033893490909,50.27822610397391,-6933.785801761822,209531
466,1008.0706405449777,35.69950782943863,-6879.064443494042,209565
467,50.04726764587144,1003.5077137112261,-15196.651359000012,209598
468,1008.817815382474,57.9209155927706,-17711.683555398107,209631
469,1004.3416735809677,53.69490369800599,-12830.129921603791,209665
470,1003.7814272925648,64.95258935134882,-12146.345242795696,209698
471,1010.8170341146053,54.49570796810576,-10135.86576531858,209731
472,1008.8961845064199,46.57849378880337,-9491.041796039199,209765
473,1012.2165716778404,56.15506066431317,-17405.838141085685,209798
474,1007.9143898880495,49.051238291316736,-14850.202616058876,209831
475,1010.7614292529388,56.90200373177174,-17355.140009451992,209865
476,1012.2217141602872,45.22851757803505,-9252.128107023116,209898
477,1003.7819311124886,44.62302040691304,-13413.286602155931,209931
478,1011.5144101162351,57.822368596951605,-28070.438484469945,209965
479,1007.8324284913881,61.08734437221699,-15703.419086167956,209998
480,1005.832857809447,41.00892729026327,-10090.533826604478,210031
481,1006.2945771285597,43.57717554940439,-7605.733522132516,210065
482,36.149714663556665,1006.0223223889099,-8964.380332305189,210098
483,37.83078998810049,1011.6963739893935,-10782.30635179505,210131
484,1009.636471006242,52.33936653450462,-15419.096178823394,210165
485,1003.7003522778693,44.268229778533964,-10142.264557870061,210198
486,1004.7781869389378,39.6299967109469,-10010.037630670051,210231
487,1009.8016536220573,49.0136348651165,-6267.243461079592,210265
488,1015.701922321931,55.724329254705935,-14203.67551011234,210298
489,46.81078138806663,1013.9121395192967,-7547.52709562847,210331
490,1011.3483920618962,47.41814978705065,-12263.47333493564,210365
491,29.516599380513412,1016.5398291500794,-11213.26382948645,210398
492,50.82053500571317,1008.5707503166547,-11690.031799868837,210431
493,1006.6156614147835,48.76635390415947,-16127.776746117304,210465
494,54.5918234617468,1015.7041155775304,-16796.057637476995,210498
495,1012.0224020787806,46.738106771360094,-11285.269928262693,210531
496,1008.47667015687,47.92628761967762,-17636.24676396612,210565
497,45.261386324794444,1011.2994110519094,-6421.053836769983,210598
498,56.55541798976424,1012.098666744225,-16356.04387300814,210631
499,53.40573490974759,1008.5398580556935,-11437.81280177646,210665
500,1016.7076360735803,46.11794378244713,-16881.000301152366,210698
501,1007.0501077472736,44.57242915703591,-7569.780574478342,210731
502,1013.5820183810044,48.92960433695532,-11335.341332172724,210765
503,999.0499006703219,43.741214033720325,-34751.266504201645,210798
504,50.47278105572241,1002.1301204551263,-13864.038688011047,210831
505,1009.889622130691,46.51952656953131,-9700.886042414293,210865
506,44.250033930891846,1004.5797755683301,-11319.26479091225,210898
507,1010.6353122706605,46.55311835612008,-10971.28532195972,210931
508,1007.565690709242,41.40841579759535,-6996.777995397603,210965
509,999.5816663489911,60.689244688744225,-8679.954679135217,210998
510,1010.2915468714706,46.129525106900815,-11838.179687880598,211031
511,1005.5443692015226,46.043609462658196,-7239.2752120430405,211065
512,41.04439941629755,1001.7566488303795,-12222.650768820327,211098
513,1008.7204837652178,44.348819219145184,-16288.681288779213,211131
514,1007.5782990139513,45.84841900265974,-12509.154073222722,211165
515,1007.328310827765,51.585171650867665,-12031.637606860982,211198
516,1007.0938034746735,46.80426719598768,-6547.938907886037,211231
517,1014.3080783591557,41.903315677169644,-18226.515482005067,211265
518,1010.6949887666381,47.874607175690585,-9224.344850953186,211298
519,1011.3708994493203,48.74055669685481,-8525.250617568623,211331
520,1004.8046858226476,53.71706466526382,-10763.078400348739,211365
521,1011.4099287903529,60.69135835436714,-16510.09021420416,211398
522,1003.9658204132481,35.29221776141003,-13661.399898665493,211431
523,1004.8408945385039,46.54913702761894,-7990.315818868729,211465
524,1006.7500519156705,42.95391348780856,-11222.134065125283,211498
525,1008.9874023406377,50.32312020345228,-8438.66855121933,211531
526,49.30973012256072,1008.7622191161804,-8644.317116991773,211565
527,1010.885698527788,52.37054576720641,-14791.301872000262,211598
528,1008.431665317757,55.08096496665803,-11597.658642988517,211631
529,1003.4569328018122,65.89587249250235,-10169.614133934156,211665
530,1011.0120710573304,63.566970878682355,-16075.675888421041,211698
531,1009.0233931460241,52.83510107944596,-7607.933814967174,211731
532,1010.82428448716,46.55712557607944,-9406.424546804836,211765
533,60.55075765213576,1009.6963874053607,-13658.31290778087,211798
534,1013.589296574394,58.323411285519796,-9774.70439730028,211831
535,1013.3094540054176,64.73186108029358,-15656.137577286658,211865
536,1013.7667496302541,45.50540050581196,-9643.930129784292,211898
537,1007.0458645221358,35.476721932260375,-17402.038986532025,211931
538,1004.560571216389,44.42306005316232,-9814.89879599964,211965
539,42.17222314458331,1001.0303397683,-12449.659789007052,211998
540,49.60294475040075,1000.887267403579,-18369.586550788114,212031
541,1002.2511343645983,45.79775934825102,-15415.44483140974,212065
542,50.712973685164684,1009.620908207617,-10620.918860460488,212098
543,57.12664301971677,1006.9831764566056,-10905.85062032535,212131
544,1010.1137591478373,55.31651496807922,-11607.513142528773,212165
545,1004.1093955943563,50.132912264126844,-13472.602405771579,212198
546,43.73353865847764,1005.6162602912353,-11650.88058796598,212231
547,1004.6850991992565,40.17856478953922,-10714.037808948076,212265
548,1009.8944466808227,54.97976971661535,-11261.429621298306,212298
549,51.489966987201456,1004.5123803160665,-14484.961166287747,212331
550,51.94065413600208,1010.8674411729402,-15737.104263178575,212365
551,1007.2998481261069,42.27539508880864,-6644.210292377123,212398
552,47.93972254663413,1007.4184969862464,-9095.465890315036,212431
553,55.55954344390739,1001.6129105369391,-18699.924793068683,212465
554,62.73464536167455,1009.7643427914153,-15629.373789064444,212498
555,1012.7817413643551,54.818403311552174,-12986.023035614522,212531
556,1011.461593520037,28.958399478685692,-13882.17284068212,212565
557,1008.8520520392439,37.122602814461516,-7785.155340708136,212598
558,1004.1999528689992,53.760614415963914,-10153.25621448536,212631
559,1005.4330678921388,57.48459867459928,-25046.140400131113,212665
560,1010.8804690142472,44.696522934578866,-8893.942036364133,212698
561,42.23284886759279,1006.6949152155665,-7411.495248609981,212731
562,998.5858130819341,41.076350867307156,-18540.649581010577,212765
563,999.2023300680199,55.339965047888995,-27825.698728726642,212798
564,1013.0439809998412,38.57181930780223,-11647.354736323943,212831
565,46.93099810594504,1010.4894006494301,-10354.145886388324,212865
566,1013.4985002718064,34.75917014783295,-7888.639601957909,212898
567,1014.8570728539826,47.285246507533884,-13075.474165550102,212931
568,1005.3910908835092,61.98063509277222,-12287.074320563283,212965
569,46.994419047825204,1008.5726982603561,-7016.420072981388,212998
570,1007.6642364149963,48.09675138094292,-9017.098935920507,213031
571,50.52119869703972,1005.5828983069812,-10572.596531576506,213065
572,999.7704752825009,45.46480952656327,-17055.703528005302,213098
573,1009.8746541058873,45.789619242319304,-6714.481760447337,213131
574,1007.6116967114123,50.49369377986295,-6663.632847909283,213165
575,1017.8576392597915,53.510279834921334,-14418.468967687788,213198
576,1005.3207556268453,42.33986865666202,-14434.530504584513,213231
577,38.02306661167211,1012.1087424882116,-8959.526090115243,213265
578,51.25142426339971,1000.4918480777494,-18619.448434376285,213298
579,36.76253240137453,1005.7241772386623,-9064.650139045167,213331
580,1012.7855448045461,49.151863476177596,-8661.5153434356,213365
581,38.90019533311272,1013.9629926912311,-9143.665257507959,213398
582,1005.6970879909271,56.498163176275625,-15113.663093645482,213431
583,1015.338428596925,44.58345322126195,-15635.585123568148,213465
584,54.536116039106105,1014.8103719032458,-16429.60547837922,213498
585,1006.0353567767638,48.76948169571119,-9967.462916451661,213531
586,1004.0795863907492,44.06406303325855,-10495.738839115931,213565
587,1008.8933776004341,28.020789385245962,-12544.61895494327,213598
588,48.49154823324568,1000.5627830662285,-12578.723033928396,213631
589,1009.2702556917262,54.667760135222125,-11710.995624310377,213665
590,1003.625204215098,45.80284415583458,-10448.688763427373,213698
591,1009.809870311873,39.55082756263528,-10086.073327043883,213731
592,1012.3902911580224,48.98285822625712,-12954.771903529598,213765
593,1014.5985992404441,51.23031617411732,-12845.192232759397,213798
594,1007.7221886974312,68.8834418570026,-8504.203699407806,213831
595,1008.6328969205088,67.22609566204494,-11758.128306062372,213865
596,52.430418675693886,1001.9995330774402,-19260.227388925585,213898
597,1003.3105031730506,55.35416842251675,-14069.127753496276,213931
598,1005.5643950713786,65.3393748496236,-11179.78830701857,213965
599,1007.7656629595917,57.74143596081865,-15990.529819746045,213998
600,57.83966583360041,1006.3482277427115,-12008.777586943685,214031
601,1010.6040488654253,51.05555613322747,-17618.95360857779,214065
602,48.369015921828804,996.495448093513,-29053.34235631038,214098
603,1008.244190139194,55.8568152564352,-8479.52975601645,214131
604,52.579275959440224,1008.6530502900331,-21052.48494769718,214165
605,1012.1966419048566,61.739865576431725,-15878.274857523003,214198
606,1006.3889156610381,38.180345973787325,-10979.9128602066,214231
607,40.772260191003966,1010.9091739855663,-5855.38522370506,214265
608,1010.784870508018,45.072016135611534,-9446.69564078427,214298
609,1007.7516559598855,60.207040240998026,-14079.16008883037,214331
610,54.10939810511434,1012.0173364534336,-10439.43666667434,214365
611,1014.3959473302089,43.32632330788215,-16310.941183877158,214398
612,1007.7178306442268,40.96811516354785,-13593.448526830723,214431
613,1007.4031620981291,49.76782525781721,-8111.721760587043,214465
614,1009.954094679004,52.208637249808135,-10430.917240402434,214498
615,1012.9707441603906,59.42758317720609,-14689.155390893615,214531
616,46.5500766114543,1006.263570868776,-15009.466916053683,214565
617,1010.6907812998464,56.932355176990654,-11354.848198102074,214598
618,1006.066866733037,54.822884283593226,-7928.6113856521215,214631
619,50.51329428412885,1011.3069893279826,-17057.808884772938,214665
620,997.3579047941415,57.16966100880438,-26026.50521493316,214698
621,1009.550843276824,44.36038067943696,-6559.300554732537,214731
622,999.738398829447,36.32028671164687,-16091.32636085793,214765
623,1017.3741292236627,55.02496415748965,-18971.365579638223,214798
624,1002.3133085995563,52.60632599189637,-12136.374795538999,214831
625,1003.391366290868,50.531883622189866,-19024.900535090277,214865
626,1008.8817665052889,47.86400767979126,-10503.483254826382,214898
627,1011.6165746661161,42.76690914701953,-11295.4511827628,214931
628,1007.173551137199,53.881805135200125,-10191.761611810382,214965
629,1009.559095938741,45.87614010731261,-15459.807761900387,214998
630,1013.9098686617295,45.77919259259647,-14425.779313520557,215031
631,43.962343262800005,1011.5979122123166,-11062.185997133842,215065
632,49.73352424586585,1002.3929239603764,-8156.698737103972,215098
633,46.66225885273434,1004.184160695715,-11941.910519279321,215131
634,1018.7791477247645,53.57357282079272,-19399.13205531721,215165
635,1003.4515573771235,46.51944512801333,-16217.258083715482,215198
636,1015.0978246900746,50.44838644112167,-12087.302479093947,215231
637,1013.4083164367629,41.73445235665679,-16003.52426134219,215265
638,54.53152277589095,1006.0669430310152,-13991.463362363149,215298
639,1010.3133206588675,55.20373305548071,-10535.644871734838,215331
640,1015.6818694552733,50.468914005298984,-15973.884553092365,215365
641,1013.9022571813448,41.339667572050985,-19218.565546350244,215398
642,42.92154300094296,1010.4350879357928,-9645.634823076845,215431
643,1000.5696442916718,41.5820720332423,-13290.847179710567,215465
644,46.27640426097457,1005.9812030656336,-16602.57730130049,215498
645,50.10835017022998,1005.6838439936905,-14088.861097277055,215531
646,1006.118719810925,43.90208271678807,-15227.982002048826,215565
647,48.14806763514741,1015.5804371883971,-12381.827518590413,215598
648,1007.6384066287112,49.4759786946654,-8105.101449056116,215631
649,53.89318632536299,1004.4085311325582,-20482.663748685725,215665
650,1015.9067239025093,37.39750593536053,-18721.58602380617,215698
651,29.775635404745685,1005.2291155742386,-7273.860910564914,215731
652,1008.3033057896165,32.70235093357576,-5683.877756783393,215765
653,1013.705693268131,41.245705190927765,-18085.237988961737,215798
654,1009.2224511540934,50.376171788787815,-25008.911963911305,215831
655,1010.4425386980065,53.1746945812007,-23662.275113421965,215865
656,1016.6451217263693,40.38774355285466,-22609.294373156532,215898
657,1023.0043517715734,33.753816290007535,-20810.93953206771,215931
658,61.91343494334387,1017.5412336204573,-35933.038982109545,215965
659,1018.4628523825902,49.18848780214148,-58182.15640618656,215998
660,1013.6701604520975,50.656605065253984,-114196.43476061606,216031
661,1039.584487721811,31.522364073511653,-138816.18902696588,216065
662,51.89469336153195,1009.3336668379113,-77660.48780514355,216098
663,1018.5185720642071,50.80521230317606,-101154.84577876226,216131
664,44.60009316752689,1020.4531648133263,-95174.5732067014,216165
665,1020.0285016203417,48.92332314735734,-54453.236375666536,216198
666,1003.4033101600339,53.61191869625884,-26535.56542671637,216231
667,1007.1699768752823,50.25451371301892,-26094.62215403235,216265
668,997.5428043525383,44.7896340129754,-54891.09917649479,216298
669,38.62100456501116,989.7956419852914,-50916.48374274576,216331
670,1006.2285831472702,45.32481389077725,-24484.921547827034,216365
671,1016.7609065365143,46.44207266488286,-40674.81245767953,216398
672,994.5547449183142,42.25696961636959,-23429.492361677356,216431
673,1003.3246101006379,46.57440200523149,-45133.75365172371,216465
674,1008.9356334917959,52.13457397588752,-39820.13050989909,216498
675,983.9895252966475,48.9366445150938,-28775.849821672666,216531
676,1004.6858110138236,40.122051811904385,-27010.843151942958,216565
677,1005.0264335355106,35.698849116071415,-42760.84717721022,216598
678,1002.4155777917562,55.04720402742976,-45380.17705052684,216631
679,1017.5456759531768,48.565141869699346,-27296.892559761272,216665
680,61.775645973187466,1021.3156976485818,-46486.77960842702,216698
681,1009.1285683736971,45.59659272385511,-49407.27353271237,216731
682,1038.0785556228716,37.48529610818696,-130241.86057333244,216764
683,43.66111173260947,1012.8516968652738,-24499.57912553212,216798
684,50.53190613872255,1020.493971930377,-40049.48437014357,216831
685,1022.4923155819467,46.51063213769157,-67434.23870465702,216864
686,1008.7540485310465,47.25446959847159,-41824.38867040689,216898
687,1018.3920509678651,43.18556905233811,-12302.121535573006,216931
688,1021.8950908061804,50.66818505529886,-23793.449295664217,216964
689,1010.3773361173171,48.567450273298505,-34058.23243733796,216998
690,1037.4411975503979,52.44830289046479,-54857.063622691545,217031
691,997.7455454942725,42.183724139208834,-21122.890230119425,217064
692,1015.7810270694079,38.753706080266284,-25584.232058324164,217098
693,992.1262677956792,48.429341870168514,-41886.49422717298,217131
694,51.97589207732085,1006.233216153209,-24397.968573342823,217164
695,1017.263833445335,44.35569164358128,-51358.553719728436,217198
696,991.5676269816156,39.53881403235289,-32318.668877337757,217231
697,988.2373841366809,39.92936149992704,-56607.19196608031,217264
698,1004.4165889102746,57.69386489978672,-66998.144514198,217298
699,1031.7787357944783,49.93800882086839,-87651.22217260473,217331
700,1044.2167001311595,48.72025495297646,-70269.41446165828,217364
701,1020.9567357682546,50.40867213517777,-58016.327898727184,217398
702,988.6974852204867,48.811341523906776,-35679.78819215169,217431
703,1012.0831978062467,58.0272065272859,-34582.82800570461,217464
704,1014.7409720213875,45.974159200413624,-69780.03864650836,217498
705,1030.8389711187458,50.50051665201397,-96612.73905493069,217531
706,1006.725687254665,37.74595538814583,-24613.464205138524,217564
707,1019.3404332693019,41.29039352364987,-84013.8146509419,217598
708,46.49740978983152,1003.1290541062997,-63916.56733898731,217631
709,42.64476886047544,993.2224785731461,-27041.84735644729,217664
710,44.584536835596964,993.4691433634379,-99315.07433124838,217698
711,998.3105726655801,35.510804311763195,-72165.92195159956,217731
712,978.1221594830896,36.241656992301046,-83896.36954245986,217764
713,976.0227122509914,41.96254821564264,-102261.36545974619,217798
714,34.02909000235775,1011.7160598469877,-40327.93313103655,217831
715,50.62546656803477,991.3011845757552,-52437.694013114895,217864
716,993.6809435135247,42.576801642148325,-100780.9997787684,217898
717,986.5476006611168,47.04232340800627,-54105.40511857991,217931
718,987.0920320372616,49.67788571858898,-40649.662969452875,217964
719,999.402861000421,50.195080399434346,-35939.01230524133,217998
720,1015.3009248260362,61.207191446816296,-48236.91133429429,218031
721,1052.7950015072329,65.32508975008739,-232107.12006788544,218064
722,52.12234167477982,1069.6025803214245,-323907.43020769866,218098
723,1057.3509349072676,58.08401104268398,-79794.24551759855,218131
724,1011.8895693484488,58.74526345941797,-182234.96120638985,218831
725,48.99619062124145,1110.0030233520251,-294130.47691284714,218864
726,1074.9563170524416,45.14507539005592,-259875.27370493958,218898
727,1094.587917784519,42.697062529454456,-1005010.4480991974,218931
728,1045.8584016670266,48.452519826504044,-293833.02521219535,218964
729,1059.7130012666103,42.29942676774465,-708785.4716198186,218998
730,1019.7696431842595,57.29596453360466,-147426.85967838825,219031
731,1025.834068728638,47.92229248501667,-56275.684385275184,219064
732,49.80267547804783,1011.5576629763128,-215936.97915854625,219098
733,56.81262227880927,1020.2329873937975,-157432.05268546363,219131
734,1039.3773958749557,62.17117799724565,-136916.78623929975,219164
735,1031.800703417957,50.61805090994346,-110449.99942973562,219198
736,1042.5107888017092,42.37061645040933,-165152.7380206696,219231
737,37.05083216493051,1015.1294783803683,-84119.4531506558,219264
738,1065.6090907940488,38.759486724240446,-522406.7608176554,219298
739,1059.141847090426,42.43296671706514,-312998.9805480345,219331
740,1044.1141069319076,46.55907754979512,-228820.96878112323,219364
741,1074.5040677058446,44.35726124894438,-233436.30260996282,219398
742,54.99101180188961,1138.246960402739,-1831335.6572478332,219431
743,48.33398586581359,1060.8864814753479,-346543.1038173144,219464
744,1111.7267394962698,126.94243359769291,-598461.5616486635,219498
745,1090.3973970666368,123.49708165075685,-488959.5719970276,219531
746,1048.6982893420484,42.653698397049766,-196647.67696225076,219564
747,1088.8308052579757,34.40874315393012,-379302.8323131268,219598
748,1104.9853809982671,55.026769592116466,-521963.1976231093,219631
749,55.72722853790481,1102.5445228203093,-663036.5831804032,219664
750,1098.8673133934117,44.05391733252486,-370110.30272702215,219698
751,1185.5304714616611,41.88597684548563,-964000.8444927607,219731
752,1219.9860680443323,41.39217507413855,-1276850.3396568326,219764
753,1214.267466031791,53.6132147712907,-1238913.4509971738,219798
754,31.469911324331065,1205.12924985274,-1827844.0817961453,219831
755,49.24649509348785,1113.9744721706345,-427468.9192395319,219864
756,1086.5550665455812,46.66251413453483,-256040.44669926353,219898
757,1135.1801855434014,36.301274691456115,-1331468.2288732615,219931
758,59.7847129595699,1058.0576099133527,-247694.44615280424,219964
759,1007.4018081599488,45.89403392819122,-118780.2389060384,219998
760,1005.3273859870428,39.830055901248215,-45685.38498586765,220031
761,999.1203053489455,49.644423808973784,-219329.00295425268,220064
762,954.9078524286726,43.736994460413484,-228255.2704988113,220098
763,924.4411783000614,40.71098519751877,-144811.20423234097,220131
764,938.4800334763665,48.46116198419372,-281536.2071548736,220164
765,47.90979762680013,947.4233125553341,-286071.32568363746,220198
766,942.7274822608309,34.52017666672862,-253684.0940569614,220231
767,932.7656160722636,35.3406060967003,-90608.09537687762,220264
768,55.8942815962165,928.6504308077492,-137285.18419352119,220298
769,43.06503622035359,909.7026339475995,-122598.8978974957,220331
770,48.52242036142161,928.2279427924167,-105163.05312107557,220364
771,965.6860567850116,51.274857963812224,-133973.4804002008,220398
772,993.4423458431764,57.998722289428656,-157994.62883367608,220431
773,1024.8444861889905,64.45889353514087,-138087.72126951188,220464
774,978.631920250207,60.41302705795829,-142753.365486749,220498
775,1017.1563041836168,61.32153079623629,-364766.1950564407,220531
776,44.944372821089246,1033.63871525907,-215194.11783985913,220564
777,1007.2399489294706,40.38135673273314,-174285.6946310376,220598
778,1042.2402370295977,40.662068305129424,-460533.5940695577,220631
779,950.1652071752501,38.13086845687269,-364955.44953144767,220664
780,875.844987486864,39.608153434615474,-728432.8972136602,220698
781,1007.0961955283981,107.73724112898196,-376720.9155268905,220731
782,1048.8023108093128,41.48969219327523,-489472.4326652673,220764
783,1101.731763268375,54.84006867457197,-377212.78322775394,220798
784,1126.3410668101421,43.01942204978275,-820502.4661043677,220831
785,51.53343822859961,1161.1148026868855,-1040622.1634240105,220864
786,1163.7303978962063,48.390709523637156,-928221.6723563926,220898
787,41.265394578600535,1239.9775498145102,-1678422.6513474232,220931
788,1186.4709083690855,44.3700550409452,-2592548.028579714,220964
789,1170.538953819789,48.722703422632776,-2749960.412303538,220998
790,1115.7109493853889,58.68357909960662,-624761.4264651701,221031
791,1129.090379569596,56.299131277256265,-817248.6753013018,221064
792,1138.2358851935107,45.90425931297875,-1081937.1094085549,221098
793,52.32130181107311,1163.2681141414491,-1464063.120832712,221131
794,1167.7334167088802,57.50065148482008,-1557300.0554165847,221164
795,1172.3807205783833,57.40683677467405,-1110126.411715406,221198
796,1168.7741231854202,48.13163716222164,-1618628.5110748615,221231
797,1149.6155925343828,41.44160805736135,-1260273.7960372216,221264
798,1049.3139366794712,48.00075548629934,-292850.83400740905,221298
799,1027.499170908783,53.89974777088253,-170175.34645939336,221331
800,1005.6487488857061,51.88912532996687,-181013.0951962778,221364
801,49.80705688316573,973.0913151461757,-60160.963616563684,221398
802,37.09512689043402,914.5881986977919,-229760.58664856508,221431
803,925.5066853215726,49.84746423202387,-342241.1583493931,221464
804,934.0562519895968,50.81164807991752,-253658.5720033607,221498
805,966.3181461111757,53.51460107624587,-322024.7852984192,221531
806,1016.7767775675977,55.45546602174568,-201309.21002958575,221564
807,1062.8267165268621,41.05023121419265,-168434.3227739666,221598
808,58.209516585936285,1097.0879820760424,-276046.6142432333,221631
809,1126.1146636169547,51.71360313892899,-375486.7464419191,221664
810,52.20499814369589,1112.6408134966368,-725280.9131087547,221698
811,121.12586084673137,1137.4788391837037,-676448.5111442431,221731
812,1163.8250815338301,92.23730729847057,-874753.3687455696,221764
813,1224.8214500239726,57.29953033033041,-1408126.4680983936,221798
814,1172.252828568989,55.18975431900515,-1047876.3496831141,221831
815,40.999996168207986,1119.7117087610245,-347639.0297864993,221864
816,1056.5699135212826,41.08903166309199,-301529.74285101274,221898
817,1099.2443465275992,50.13006241141568,-350110.75024691835,221931
818,1097.8593974660955,49.39385678610154,-242836.12888507784,221964
819,1042.17926183472,45.467850318383285,-159530.55216334044,221998
820,45.67235773310949,1033.7530441533027,-217215.47795596908,222031
821,1026.8651629692013,35.90421162856194,-206045.43122043202,222064
822,39.88476486134209,1043.5176003174092,-160032.31290450948,222098
823,1028.1552954459903,40.54817605007361,-180455.24223695794,222131
824,1007.7959632350656,57.04656050062249,-258367.19346894528,222164
825,1018.7868379120273,61.06761055621757,-212590.7970601725,222198
826,1015.8630824667191,48.97773570334482,-129690.06992632028,222231
827,1031.6620613926739,34.70141785353849,-154549.31532307365,222264
828,49.5729134888295,1018.972414686733,-108182.12096096194,222298
829,38.35532616208718,1025.7860076272138,-292803.4096745434,222331
830,1029.420561389197,40.27849662884523,-643574.1381730087,222364
831,1061.9810237213685,49.603686906223516,-751053.255317975,222398
832,1091.2418386692173,44.13685129344083,-1100750.6843947216,222431
833,172.09831061736418,1090.4308515849261,-879660.0111433619,222464
834,1039.1811320295792,126.88666030682828,-966655.2751229124,222498
835,90.40100437418903,1048.6517681005428,-632621.8001943746,222531
836,1058.6522724734598,102.26148406728976,-357558.80017025216,222564
837,1107.698229370845,140.5511485189777,-612627.9956291028,222598
838,140.10726975575346,1127.9517003313936,-429794.1523202317,222631
839,1166.339445534219,250.48336203489146,-842870.1913733752,222664
840,1192.620057974062,330.0348389224455,-773727.3825742888,222698
841,1127.3546104121824,285.84189482012437,-1728293.716380057,222731
842,872.7170823341008,1511.5857480052905,-1185024.3071474691,222764
843,1435.2863591831901,874.5329824058397,-1449430.3431211838,222798
844,946.7247491423303,1596.3028257606036,-1047282.3930185084,222831
845,866.6201275229308,1572.091144841939,-1425662.1569646108,222864
846,950.0246819587554,2407.8683518830508,-1934377.0733833094,222898
847,952.1814263435331,2572.5236636423774,-2054936.6265278987,222931
848,966.3994025099134,2678.7050976171304,-1928793.8965696443,222964
849,990.198525557038,2752.5584462459647,-1820118.5996933598,222998
850,979.993043657423,2791.2565270859645,-2050240.6876612073,223031
851,964.6077762101759,2821.3574746919257,-1879424.761497186,223064
852,928.7805766317805,2809.396376448151,-1779978.8094307473,223098
853,945.7081434649845,2773.365103984688,-1147859.1476802472,223131
854,936.8257650919081,2732.959202037235,-1282958.7171992194,223164
855,918.3413983109242,2617.4080690637447,-1427325.5229667297,223198
856,929.6789080260344,2543.2302294523,-1238171.559430405,223231
857,910.255346746876,2287.188011511078,-1374145.0743744927,223264
858,1082.8535932649852,254.75253164137484,-1361622.1628229117,223298
859,1103.3452487613954,404.62719768868465,-909711.7781685345,223331
860,1083.9726625458354,330.9581229856069,-663269.419825344,223364
861,1065.82621327185,410.4226269343019,-366005.2819453955,223398
862,1064.6912460995686,513.2067284080703,-266067.77380885486,223431
863,1068.4579410016406,383.61212955410076,-463495.61751496117,223464
864,1075.493653837699,432.5635467250054,-152356.92161094063,223498
865,1043.2158777654695,432.035870538263,-144387.77669934157,223531
866,1054.3972667543155,418.996418662393,-327892.8702298389,223564
867,1035.1229041678262,451.25322191021974,-277080.8644043945,223598
868,1035.518781550138,491.7022576873154,-252193.0611083812,223631
869,381.2506820054116,1023.9117922996974,-159528.3010244105,223664
870,1039.1876796827187,417.3088397127726,-375086.39201438986,223698
871,1050.0775429463263,306.2735636561206,-333876.93060707644,223731
