,center 0,center 1,center 2,center 3,score,MILLISEC
294,188.8818943629019,1029.4993647670503,617.8117511815744,1398.7358578373546,-27893.467275517112,203831
295,1003.4281586733148,218.1889196375879,1416.8436752161474,465.1763106608074,-32982.007179941844,203865
296,1014.8085143942378,138.2359547976314,1370.964988612036,654.6050692669417,-41764.91398978072,203898
297,599.2861137803195,1005.4788466214775,134.84544563288193,1167.680607015463,-13220.343192198528,203931
298,1004.6554702554624,147.98748364615346,666.4090335522171,1152.7545272086334,-14970.291424650135,203965
299,1006.8086537289827,134.1277583158743,1393.4238407605922,482.1078717465625,-26352.589770410952,203998
300,1018.8137934954403,226.5522333923792,1170.7914989255737,1489.4945451393905,-45421.04469511699,204031
301,1234.1410327712938,206.16357288779136,1025.3912269039295,710.1682899144399,-20187.79235532669,204065
302,1005.8619267135376,193.32374315017285,80.53787366268489,1063.6152323825588,-7543.055247743585,204098
303,396.1325535726646,1013.8690907968121,106.79920883073248,936.3887248556034,-8474.562074951353,204131
304,76.49471926262481,905.901669526096,386.32887544163714,1012.8139865174371,-16568.164004585393,204165
305,1003.4389367879128,124.49004991723382,360.37341744362885,925.85264502316,-9415.450790535591,204198
306,1018.2244675730207,163.29132278026486,939.0864759154418,449.41517553371517,-19115.999374292183,204231
307,974.3233425652734,254.95823665617388,76.60448896744526,1020.0059436866096,-11815.14116963926,204265
308,1002.7052523902676,328.0226613286573,62.91980272550518,1069.2353712937966,-10816.602859066277,204298
309,1009.962902210911,81.64491186395719,372.63369851332243,1092.133207583966,-15701.919292098513,204331
310,996.113739008039,71.42903442201737,314.0705488457529,1039.0556432142935,-3814.519896389745,204365
311,1039.6116832056528,68.37233356017794,243.77702956232952,987.8991744242664,-5224.346239441814,204398
312,80.15088457113984,1018.4520223338642,189.39396762402816,911.4384235920713,-13112.530223580818,204431
313,159.33345927953633,1002.0382259199869,59.474195929923326,1033.8851558311092,-4089.00282725161,204465
314,1003.9547395106008,135.42252836132104,1085.563602024231,48.01041553663117,-6983.621368085267,204498
315,136.458126089801,1020.6292491280235,241.28227763280324,977.642319953484,-7232.146543920184,204531
316,157.00056859325798,981.0958115088722,302.3833905489739,1039.6587842664135,-15792.587492094142,204565
317,227.46425655784844,1034.2407445683327,70.43436661176133,968.7096872660068,-7323.661961468656,204598
318,1009.859135436811,145.4606366790117,1159.1803138425014,276.0114419700999,-12121.87595623125,204631
319,419.8070069126075,1024.484777560914,146.7151129155784,280.26416110519733,-16041.553913931373,204665
320,211.21339621838933,1007.6745168384227,481.31019755173367,1124.7816143763587,-20467.284763247073,204698
321,185.86592942113657,1014.9033765945474,431.9149057279362,1121.9731639978122,-14283.600206201922,204731
322,961.4964862674325,194.97689921254084,357.17987592455137,1019.1699857061756,-10672.103319811074,204765
323,981.3034548127918,160.02699656317805,294.512724780212,1036.6549028329314,-11484.455889007328,204798
324,1043.663615473646,148.06324442858283,994.2243996463803,234.81051232949324,-3922.43685509739,204831
325,66.01108174497938,1016.6747599090477,164.57824886661058,957.8965777403387,-8423.638316850025,204865
326,1048.4662414459885,117.31222903441403,995.6744534243392,43.52141199836717,-6024.2096724562125,204898
327,1078.906471288887,89.1362435092858,1006.6086521743733,924.3105538724526,-9183.580667180775,204931
328,970.8027036696154,126.66204161348014,1016.6555508689174,32.01562118716424,-6682.8613576421785,204965
329,136.94227028557918,1005.2360267734388,28.178005607210707,911.9353047228734,-5287.21558737975,204998
330,1009.4034380507683,66.07138821110232,169.13079997324166,963.4466128831777,-7043.348332144231,205031
331,1011.2866438227127,118.54270847523833,189.67831739480846,39.2173431022552,-5187.708767959364,205065
332,1029.4311099316765,76.30617754603668,994.0298770834382,168.11082963854165,-4040.1466839924697,205098
333,126.52709246361155,1000.0400516823926,40.71854614300469,1029.9563721876468,-2962.7345009470614,205131
334,1014.0029993808868,64.62977813285534,988.552748152207,1039.9996033758107,-2164.8141179518884,205165
335,1010.1039776687195,37.6822167886811,1143.3026720864427,97.26767191621275,-3802.516619028825,205198
336,1015.1672362188242,42.30596290659162,990.3255783737234,1063.7971668406076,-3594.78982078185,205231
337,1029.4657610654529,85.43017331355281,992.0620841288645,32.7817657541741,-3929.4082599554017,205265
338,974.9880614931433,57.82048008537106,1009.5156853584828,1071.723004734024,-3938.492596535003,205298
339,990.7848476419981,69.75735412341191,21.390377794744268,1025.589273120216,-2273.6092851338117,205331
340,991.9365733115683,87.78725723926323,1021.6291760850772,25.83175890691848,-4220.228506824669,205365
341,1010.0358925063819,62.33515627796487,884.2737132811311,22.739993639295903,-2837.207986526239,205398
342,18.98586004373294,1011.6811050268317,874.9291399879193,80.44709030604633,-4203.268653112819,205431
343,1003.5159684045534,40.54378992624595,91.84225606985058,1045.402976035125,-2469.855986472,205465
344,35.25235365942956,1000.7352680529343,1049.1257882782338,68.77266195383277,-2025.8573985370037,205498
345,1031.2303051525466,52.65147366185931,921.3185463374646,1000.4458253916824,-3933.119458910088,205531
346,112.20516922138654,1022.0211105107796,32.398705417322276,996.9561484735174,-2697.5970784284336,205565
347,1013.7196610243805,38.848547704092084,994.2084503573894,81.41867107733947,-990.1017043771404,205598
348,73.01374238063943,991.0466016685655,38.65695860069161,1019.4778178874907,-1404.1482689372167,205631
349,1027.8471566259104,47.41048272317903,1001.9785774813718,151.62123861781367,-3194.33054444842,205665
350,979.8215562460133,43.83681468458917,1020.6078985538189,146.11296999240005,-5048.415290490891,205698
351,1007.4773157749795,44.804312707646204,131.71560272040665,1064.315502955265,-3432.7293731341515,205731
352,118.129541560132,1032.7628479780728,42.452271680472904,995.1318057958542,-5682.765671074027,205765
353,1017.58694956877,72.7684465138741,957.5284804077457,200.71372648625697,-4186.041267160542,205798
354,996.7691158126393,75.9464819314494,167.7796173556252,1037.3414322782673,-2014.49618950636,205831
355,87.40787612657812,1007.762459187175,974.4078603279319,1037.2693588823624,-2525.814077126213,205865
356,967.1046835694931,73.39570545439892,1007.797991374051,1059.672978068163,-2606.2435401650705,205898
357,976.7852283439279,53.80438123633871,1003.9913868931702,1037.7472871116365,-2915.000183438784,205931
358,993.6405753708761,88.23813865506986,936.6071748604107,1027.0208684300267,-3509.6320785524217,205965
359,1025.7533718845857,95.9136361249308,22.56102834535693,1003.2767015870782,-2348.3385808234543,205998
360,995.055776612804,78.04689138451295,925.7062168960517,1024.397501139581,-4614.501004352414,206031
361,28.703844382791203,999.2901116266077,1031.0765829094667,74.11113244063779,-2400.62262855474,206065
362,53.08854139510174,993.296608608343,1027.3824155992147,1064.6154235215645,-1744.4668833898388,206098
363,1027.5848091074317,101.43231049478277,35.117702854968,992.6639526012657,-3448.929109741692,206131
364,57.33183686602297,1026.0507462787841,978.7630151761002,109.80386806418255,-3538.1060967423778,206165
365,1023.3889193886432,61.80462255911789,156.35857360372427,987.3826626858674,-3102.693366307595,206198
366,40.67526738305878,983.2700252317494,222.0315292925759,1019.896338514387,-7605.219818880083,206231
367,1011.7056351976491,58.4244487838796,874.2093570764386,205.03902067655315,-13917.950777018492,206265
368,1030.9987835895613,49.31612816482232,992.4347846851621,148.6091611270415,-6908.113767025505,206298
369,1017.8689897727118,68.16556883013186,1090.487964170169,139.20436613059178,-5372.449464741377,206331
370,1020.2988276578518,41.972422387693996,126.2133762600971,978.3349503761488,-4727.841432932691,206365
371,1003.3008021102459,47.35044491303074,1029.6560975331013,96.73618901259283,-2516.775625023399,206398
372,1001.7607754710687,86.01962285221543,48.92907780456244,1041.6317728517633,-2737.268878320034,206431
373,993.6648902985567,71.16259673797867,1020.4364901002068,1057.54999058343,-2843.0794129827673,206465
374,976.629526450752,62.73867217252712,1005.6604741994392,1038.3000601508134,-3535.418297543097,206498
375,913.8741707696963,62.809126331846414,1002.087990663245,1038.3040401161186,-2863.1367047909175,206531
376,1031.942266877927,60.23853205699186,996.169191306603,128.3354978172447,-3879.646923031641,206565
377,1006.9295475015438,102.79195595625959,28.89636655359982,932.2422770948633,-4851.337913423054,206598
378,1025.1908604218088,84.79173428014951,996.0794052554436,20.736441353327677,-3286.7109778516333,206631
379,993.2465864609998,83.90819534056652,1026.5597904508265,18.479594815256633,-2739.9743200126923,206665
380,1004.7232347286481,42.65223339569843,1030.494182817566,970.4345368957283,-3256.726812388092,206698
381,1003.3995956636702,38.87466638303226,1038.4648925255224,973.5920552904868,-1458.5879362119017,206731
382,1023.6052361223519,36.99415286247063,991.8506573924514,84.15461959987692,-3806.482720481151,206765
383,1007.4975699474187,38.23914348836911,938.7485110233115,135.84181977579658,-7051.589424781152,206798
384,29.59074732711963,992.8709348980282,114.02834167052026,1018.261982063489,-2886.9777604131073,206831
385,1000.7593192024534,43.846594932777066,1031.4715056032946,117.0,-2658.701615489688,206865
386,1004.7954496055697,34.32054524806426,1051.0379654735361,103.97595875970558,-3294.4346517915624,206898
387,1006.2092162452726,38.00390912382761,1050.432725027629,93.83496150156395,-2416.252998287141,206931
388,1030.9400991716138,30.2800617192986,993.1975094912632,75.1398695766768,-2598.4191524313674,206965
389,1002.7524354644747,37.27985015188415,112.47221879201993,1066.5969248033673,-2792.148641579385,206998
390,1044.8948239253766,41.7320172650044,1007.581162874973,967.940846850545,-3162.5609523186167,207031
391,958.1181626942149,52.75236956666299,1077.6506855191992,1008.5780541089257,-5092.1241645244945,207065
392,1040.4811190618589,26.360084055467155,1005.2417087801742,83.82123835878349,-2043.9644691337642,207098
393,1007.4110049515393,44.920219016676356,932.2885819315819,121.05370708904377,-6744.702231919529,207131
394,1034.5150666298143,38.795107580361105,997.0178938658562,150.30968032698354,-4100.155515082744,207165
395,1031.3232555719305,38.023186561309785,996.5536371090313,125.73384588089243,-1785.4995780869228,207198
396,24.791189331484247,994.7763635170865,88.78525808542395,1024.5806436968214,-3555.4399360563925,207231
397,1007.947755475668,34.79105944669209,1141.1489823857357,117.85160160133591,-5561.162203751323,207265
398,1042.662561301043,36.625658854469975,86.84468895678083,1005.9716518930401,-2821.8045495587617,207298
399,85.8115864815311,1015.1894618334675,942.705400171667,24.041605772351772,-6290.967857808752,207331
400,31.703346252147753,1013.6948942157694,109.29318368498559,955.846214928449,-4019.878331901303,207365
401,31.846741927661355,1035.5892697510865,996.8462989523891,72.09715667070373,-2829.889022081718,207398
402,1040.0200273476423,28.038449259113804,998.9318415582742,106.60675400742673,-2536.0301625690195,207431
403,50.44518868935165,1000.8797964752845,1036.4617165758982,935.0967864344311,-5601.2951291235195,207465
404,1008.6309622137945,36.755622766661304,931.2666577026441,94.09426337690968,-4057.585178360417,207498
405,1000.4888829369645,38.90913688638193,1047.3019436479108,134.47304562625186,-2946.1693150364454,207531
406,999.1794064466669,30.03682467396743,1074.7434343993596,68.93468717469966,-2279.6779901159616,207565
407,75.2369525055932,997.27271276595,22.504453617728473,1029.238867552023,-3741.7869135510746,207598
408,962.8290165707217,33.31807114543051,132.38202294873724,1012.5867580445695,-4577.998298543154,207631
409,1036.5736290559485,29.89752145244995,1001.6023372283969,144.9034161087999,-3479.802704813548,207665
410,1003.0149622381566,40.594911235237646,1054.5854916450298,91.19813023177551,-2673.551193776977,207698
411,999.6928041289237,65.38542164503838,1028.6408795831376,22.871078920459126,-1428.2098731307783,207731
412,1028.0462513444425,28.619055925068096,992.202551367869,81.15143870267366,-3045.9461151433043,207765
413,1029.9542935197353,38.873238219561586,996.9365956741667,101.11874208078336,-1579.1051282296603,207798
414,1029.6257774759708,80.92703847652535,995.0088569537461,39.905622228387415,-2291.548808545567,207831
415,1029.5556409331596,44.13739477458671,998.093799701602,100.8811181539935,-2670.909613006178,207865
416,41.145218491278115,1006.9704706561016,962.0551514216672,1062.6730447320097,-4543.666565173422,207898
417,22.93680509882995,1006.5037931250358,80.98299732876535,1108.7447857825532,-6383.933576598808,207931
418,34.35355608641578,995.1173521597555,1036.0771590304291,97.21111047611794,-4744.28004529524,207965
419,31.886637226742778,1022.3551812711506,999.7168095498248,86.29020801921854,-1790.8590933826415,207998
420,1023.6329736275036,43.17311301503128,989.2162383029868,90.37698822156005,-3368.181267164431,208031
421,1049.1578653116353,45.86437874204046,1006.105530058931,961.861982385898,-6419.81914761569,208065
422,999.0133089771041,21.60618135121274,1027.7565955750135,95.01052573267873,-2643.086322752306,208098
423,31.659267159235583,1002.2478541834496,82.7586853448023,1038.412830347069,-1743.8037101657303,208131
424,1002.3922267004172,36.62115930927291,1036.6817062434454,970.88226110445,-3665.3379557545295,208165
425,25.99086225942915,1003.6155742102894,1046.282145452932,64.81923567685908,-2892.504561963624,208198
426,67.4034506079854,1004.4761834084264,902.1369075700206,13.913458007221152,-3725.110389591515,208231
427,963.524207746999,44.79304361836762,1035.910304417431,1001.478391908028,-2731.5992687688167,208265
428,1013.3118517725866,26.47857986944041,122.3274294669842,969.414767598994,-3713.74805910706,208298
429,1006.8448855788117,69.1481350786488,1042.8888176936885,34.106331729393446,-1600.9800158274588,208331
430,1004.8822015307024,25.67239928389847,1074.3802647319612,131.24404748406687,-3517.4598243163105,208365
431,998.1898935824659,21.328193489685987,1031.8009753107528,75.13321502504732,-2398.091232751796,208398
432,1016.3932599972343,19.85779115715104,956.0527109793775,70.22107945624305,-3696.4746301240093,208431
433,91.59148432032316,1002.4867558511814,38.612273977487234,1063.4554196722218,-2429.7707343379657,208465
434,908.798657569431,45.267974145212065,1001.9913763113464,1048.5382644511828,-5252.731917363937,208498
435,996.3923093724806,28.598418300412845,80.62218579535113,1029.217709257396,-4473.0765392171015,208531
436,40.00783847681362,1004.3847737259941,1037.152831813669,977.5599289452109,-1477.089014222201,208565
437,990.666165080225,65.00813499498008,1020.9471622113546,23.264403373257323,-3634.8929273756416,208598
438,1051.843150963244,92.05624948737238,999.5153919413765,33.69570395174685,-4853.810820399056,208631
439,1011.4366885509253,46.182319255447965,1073.1231668707105,968.7691991314186,-4728.09641902905,208665
440,23.831199371813454,1006.8340638870279,1065.6601053496543,79.76214641043703,-3483.7246325805963,208698
441,997.7315642171386,30.79359916922158,1032.249992526898,968.233536678307,-2436.477514956301,208731
442,998.8767536380485,68.42316773191385,1033.6194687465409,31.230895554754397,-1959.3815342408523,208765
443,1004.1019949285253,38.19734037465173,104.79503805047261,1053.1088017877428,-2355.1288753602203,208798
444,1013.6660232562595,78.05375721126256,964.1934900143343,25.725110620044347,-5270.41179089119,208831
445,19.826608566196114,996.7607277275432,73.54205062609583,1030.4623429475046,-3437.2174540467145,208865
446,998.56028880636,45.355566194877156,1030.893297794185,1074.8455703030088,-3371.561024521496,208898
447,1001.1230121950521,24.219884088236768,57.5684268948645,1039.2509865204195,-2528.8720486371526,208931
448,998.2396484152337,85.87502090091778,1032.8804521304412,28.639165076911354,-3699.1273758719053,208965
449,1003.0915797942596,32.89130012716009,907.1940255535196,95.6399498117811,-3663.8876916312192,208998
450,30.9954478820365,1029.367910076373,109.76338187209797,997.0663511522581,-2585.291376667587,209031
451,22.652796878879712,1029.5464528566356,74.28324171709255,997.3672445977306,-2454.849685056612,209065
452,28.59310222301599,1000.5803790527439,1047.6531880295033,66.96267617113278,-2451.004009637153,209098
453,995.2901857751117,102.90772565750353,29.97271340501038,1031.8390068133806,-2319.590912257884,209131
454,1007.4370080815639,29.521598303323003,1075.0924357988908,116.45170672858342,-3133.4361181627837,209165
455,1007.7069825582594,38.21364093192324,1064.4259083272177,97.12878049270466,-2891.7641970484974,209198
456,994.960695922085,26.633281982977337,1028.407584684254,100.6081151330028,-3693.819690666371,209231
457,997.9509841182487,60.10093691268969,1021.7364991572766,22.14624240914179,-1795.8773190846844,209265
458,967.2197268459737,58.27412224380305,1070.757168807073,1004.8077468989372,-4416.897314550084,209298
459,109.18791141880126,989.4428622094287,36.83842631539528,1020.4713537615585,-3565.2425268689794,209331
460,989.6089708510857,30.177129970283886,105.3802638068438,1019.928410105302,-4417.347876035294,209365
461,49.456702015462724,1010.8549063982748,1069.181577842262,965.5357066728553,-3732.577140153047,209398
462,1005.6785715919228,45.58396409278669,951.6484305504031,1060.685155925169,-4012.632670758264,209431
463,1027.155562799055,42.56503157133136,993.9518419076562,93.38629449764028,-2777.217056262105,209465
464,1025.6221527917014,41.53546473591166,989.8889115159432,94.49867723941964,-2840.8474719939995,209498
465,89.72179222463183,1005.878342777685,40.4173345738094,1048.478715348932,-1813.1566157525892,209531
466,997.1454421657138,35.69950782943863,1047.1890276001657,1022.0507765654868,-1919.2758665502502,209565
467,949.9703444021484,34.60264522755347,1011.1559093268086,111.82575731914358,-3874.4957545995935,209598
468,955.5766244952614,57.9209155927706,1006.4368272077054,1053.0422326147673,-6112.677351040744,209631
469,113.95613191048562,1011.6046125636469,38.62959664488619,972.8689379893578,-4633.50745799037,209665
470,1026.432719376543,64.95258935134882,919.692339861543,998.0237978400264,-1698.5317471569015,209698
471,1038.2781198710888,86.66859613115116,33.047115859408905,1001.6633388624441,-2663.6234245461314,209731
472,1068.333281331252,28.19385561587785,1004.9337113847645,74.15545104819182,-3187.793512856653,209765
473,995.1537357897614,42.70632867259269,1040.6546314913055,109.94998863119542,-6024.727136222672,209798
474,1001.1785878191602,29.869652497085667,1055.0650043702744,125.77758146824101,-2409.9826391695724,209831
475,1049.1839382486705,26.56244705544907,997.9539262543615,102.41133874625575,-2577.932377772338,209865
476,73.54122113609981,1002.0486031897995,26.3533818726587,1042.7410470717502,-1612.472530543175,209898
477,1001.307071408928,44.62302040691304,948.1735305986577,1030.4800387844298,-3609.629045459098,209931
478,1003.425462668125,41.23263098469397,1132.848621837887,124.18131904598215,-6862.593607209843,209965
479,1031.026780261254,91.24551281070933,15.850091714478594,997.2895413232673,-4969.488721076015,209998
480,1011.6097256525368,27.854429311338322,965.394782907818,93.62691920596342,-2892.030852482779,210031
481,995.5490141097057,30.227551469603327,1029.9348157700388,63.60161166910609,-2204.6972634483063,210065
482,36.149714663556665,1000.0595874399031,1031.5602845990393,969.0097241341168,-2643.5900312848344,210098
483,1002.54413160182,20.410609757362522,1051.356091002212,63.96106033420756,-2698.7307672773986,210131
484,996.0958243385121,35.26318199195441,1039.4258936752478,120.64410470470568,-3133.285859452031,210165
485,993.4945373205942,31.730467800007318,94.41927769264066,1026.1531451838746,-3331.9702545029063,210198
486,992.2574130478855,28.374438453615426,1025.6461434240246,84.65222974027324,-3295.7583614969035,210231
487,999.4409328526035,32.4012509275376,1027.069521571147,73.93221077148496,-1334.9377807389478,210265
488,1004.3611628578653,78.54837222248545,1049.7242007141276,21.488264803037055,-4123.2328690034765,210298
489,1031.3825535115627,37.20913445469364,1000.3240397475342,85.21736912155882,-1905.4589648709398,210331
490,30.748574627108155,1004.5320501503645,114.09645042682087,1059.0627854426186,-1502.1767045268587,210365
491,1000.1233265548244,29.516599380513412,1024.2751832620536,1093.7243711283022,-2680.94792675483,210398
492,1038.7780095394187,31.156344657226555,998.5016639090666,80.31682052844315,-3923.3768824007566,210431
493,1029.0578254648265,33.32530768858885,989.1606449314168,110.5305387664423,-5091.605086834769,210465
494,1006.3551856056224,43.20605207773076,1081.1466253808862,100.13490899781152,-4414.262775895772,210498
495,1002.4500343216612,33.380169527917815,100.16985574512921,1040.739505350139,-3318.3294053459144,210531
496,997.3721306095247,47.92628761967762,914.76007783462,1034.5556571141576,-3106.1657739742564,210565
497,1032.7484038954462,35.51745009918329,998.4300153457872,59.8772906632114,-1292.402415584007,210598
498,1006.9992809075768,39.68520123378016,124.03628501370076,1088.58945429395,-4423.0629864880875,210631
499,1001.1648449696526,116.93160394008112,1040.4982480952037,37.52426765216421,-2622.296040699609,210665
500,23.427616746538547,1010.4649055510896,1110.3485939109394,80.15343433630994,-3666.4139933341294,210698
501,1024.6659147225316,44.57242915703591,1001.2320275504417,953.717987667214,-2558.915095316233,210731
502,1002.2829052345438,66.17219435086088,23.065719316097216,1047.4793578203862,-2977.3815252326126,210765
503,43.741214033720325,998.4397939090518,844.9840235176048,1031.0832896234056,-5880.559659666344,210798
504,1010.3633997356715,84.81564991886603,27.577535146960145,966.4525769060971,-5232.705667513261,210831
505,1005.7612758664274,35.37058032284142,1071.8148160946462,91.11531155629109,-3124.5277035442896,210865
506,991.0969855410299,25.779857353433272,71.95529879707965,1027.0510922804972,-3913.042402019716,210898
507,1006.1063888059805,46.55311835612008,1068.5081295184877,979.9360358109125,-2141.734446267643,210931
508,998.4688572431264,30.34498800015217,85.6621269873682,1027.578724334696,-1635.9055581324142,210965
509,995.539700069736,60.689244688744225,1023.881432160845,946.8442321733813,-3357.090836235684,210998
510,999.1906793305852,26.965815427284383,122.78436382536665,1024.5640908526086,-1958.2223908908998,211031
511,1032.8165575702697,46.043609462658196,1005.9030592612247,962.6632913200403,-1328.969512078038,211065
512,957.0882447675006,41.04439941629755,1001.3941562956845,1048.6000081014283,-3841.94070012547,211098
513,998.4076080355244,28.97142502829206,1053.4096119272224,105.8583959825578,-4185.421443512022,211131
514,1004.0614783602333,26.349863230654933,123.84264209067896,1060.330608819721,-1936.953926842921,211165
515,994.4959508907496,37.36136131894341,1028.7155773894572,108.48041297856491,-3594.1163582733975,211198
516,28.599729824491988,1004.043394251347,74.11107325323132,1052.84994182457,-1829.200907918461,211231
517,995.4039851649327,41.903315677169644,1083.6901678095971,1026.8772666194927,-4393.181439933075,211265
518,1000.223285686506,35.16913284526993,1033.7327355429286,98.69650449737321,-2135.8521897082355,211298
519,1005.4001381004805,75.00870229307895,1053.166228891199,31.22845963270538,-2232.400039189667,211331
520,994.3191510604461,39.90206537992924,108.97706180660225,1027.8728622994909,-3075.879633696208,211365
521,1007.4889063177726,60.69135835436714,1076.7425883590458,969.603404057141,-4293.313374263649,211398
522,1004.4096117352059,35.29221776141003,943.8452843664461,1042.4189429306043,-1994.3478374395027,211431
523,46.54913702761894,1006.0845962529772,1041.6773897910898,975.7229914170446,-2715.889473808651,211465
524,1000.5034378177147,42.95391348780856,964.816021504116,1034.7675694566128,-3429.1201170268278,211498
525,1030.878321579069,37.53906238769389,101.45935146648628,999.0369845049871,-1684.8451748242578,211531
526,66.30156434112428,996.2608486481921,1029.5978365628273,23.821978794715506,-2311.318529081188,211565
527,86.44116677264628,1000.4069472906091,29.656798430246454,1042.3219522393251,-5651.341566793189,211598
528,1050.6468857713357,41.05619766362156,1002.4009195386745,111.18003417880391,-3590.348483886704,211631
529,35.62521746621326,1009.6144666247573,86.07630917669519,960.3541960411962,-2868.733996758925,211665
530,1000.578554437792,38.18713813509851,1056.2239764086635,101.63671999405835,-3697.1499085827218,211698
531,39.427050066033985,1001.6091732232517,72.94717759956427,1041.1516794780387,-2448.316185412368,211731
532,9.828379714361745,1024.5057553209713,71.04295615055798,997.1428136533486,-1914.8329980664575,211765
533,1033.881555944828,44.913051048221405,995.1852862816803,123.1015840677934,-3152.3007292672896,211798
534,1003.6004217985272,42.22548479611237,122.71511724314985,1030.237421200839,-1931.1031377876238,211831
535,130.1921656629154,1007.8373339856853,48.36678493463819,1095.3912543014026,-3113.2398297393643,211865
536,87.12060605849797,1028.0037684137244,35.10159911764049,995.4620111943636,-3309.4699842813534,211898
537,18.95643609560932,990.3300734265347,101.5578652788646,1034.9055163481378,-4492.504185324828,211931
538,988.9239327617037,28.018284406337784,1024.6648206581274,69.03022352339929,-2766.717737057405,211965
539,1007.4243822963142,24.33614927529402,113.51651862174072,973.3228221469052,-3252.540431321742,211998
540,49.60294475040075,999.0179463892531,902.7075938530704,1030.5728185806026,-5166.972485968325,212031
541,105.49407566304376,1011.9214941146668,30.873680269553006,960.3462421143023,-4477.115970893615,212065
542,997.5503080371684,37.5576149573169,1036.1762285826042,103.33440859655605,-2031.0311209790661,212098
543,26.49273027396646,1013.4180837468062,77.54925151688371,961.9388254252011,-3140.029021261746,212131
544,1044.5778179899603,55.31651496807922,1011.0082099952863,972.6681974808844,-3829.688398063088,212165
545,993.8816861686179,34.93416420150879,1034.7925238715711,110.92790451459905,-3831.4736276806952,212198
546,1012.1463547651189,72.11661384629645,959.9055989740505,24.81148853326522,-4189.6317410694965,212231
547,992.5477275957185,30.01646206317423,80.82697569499919,1031.3873167270401,-3463.155384152749,212265
548,997.2144679741074,40.1732235681136,114.20595431062259,1031.0277445253482,-2589.2371776039054,212298
549,1009.0494666396287,118.24550731423165,34.80108190544399,936.456085462634,-3974.1469070564162,212331
550,997.2752328745727,31.401572712062148,134.09697983176204,1033.5211216702194,-2373.4102436948697,212365
551,999.618459070678,30.9653156422886,87.51571287488889,1030.3440152923936,-1253.672935243809,212398
552,1031.6553886093072,28.844273248289483,996.4017280666733,76.58289649415121,-2088.4987615826517,212431
553,1008.0382667858959,39.25319609608812,120.78493283518435,905.2325668025869,-3473.5368142720395,212465
554,998.4973096216137,43.24907298851906,1034.5518157649788,140.67693485429652,-3567.1226918556044,212498
555,36.65021009812665,999.2507567257846,127.49117616525473,1030.1787216139455,-2617.9857825716726,212531
556,17.461337425805482,991.8257002195132,1036.707742049282,74.94664769020699,-3306.83326341568,212565
557,1005.2297391543553,37.122602814461516,1040.4259753396955,957.5980367565505,-2009.989552728818,212598
558,994.2844817110141,30.231260758883764,89.05464490158431,1026.0139894165663,-2540.28438445951,212631
559,1012.6381608321124,41.72893304524598,897.3566737925338,120.50726119201283,-7622.112985973362,212665
560,994.4941982618376,44.696522934578866,1025.8192857232643,1068.7240055318305,-1792.4690289680013,212698
561,1000.6218572232317,30.034193989040546,91.02746838180224,1033.0114998490171,-1878.1973174633085,212731
562,1002.7405243017058,41.076350867307156,926.0108305886172,1046.2325282566212,-3258.8349754881924,212765
563,995.7223385052234,55.339965047888995,1031.7233624624196,915.5591991360071,-7390.7640063042745,212798
564,1035.0282785457305,23.00812818571785,999.8534024723077,100.82658379613986,-2163.0154590235734,212831
565,1000.9230341099264,32.62291431243182,1039.188500267941,104.16333327999826,-1866.9829486738836,212865
566,1020.3133617781425,34.75917014783295,1051.7668092768429,999.9735491183947,-1526.6791305696759,212898
567,1005.861392062759,32.28073102694509,1053.8383562826177,107.30330842988951,-2962.1535485060463,212931
568,994.3925035506785,45.799698778344464,126.70438035048358,1029.5879830157364,-2792.514219541763,212965
569,1001.901390814405,29.840315717408544,1037.4816971928108,72.72557404345048,-1723.6724976224955,212998
570,996.4975107177312,28.849084337315503,76.96825194638404,1026.2754459104378,-2913.3334449740432,213031
571,996.169354590431,38.39644838144909,1033.8235294566316,99.02019995940225,-3378.894472704951,213065
572,997.7502610781978,45.46480952656327,894.8994356909608,1020.2793031875453,-3497.365061881137,213098
573,969.8566904445213,45.789619242319304,1003.650569552337,1036.9953775434926,-1744.7782719014199,213131
574,1003.8727174753158,41.73663547160345,85.52192701290119,1063.6963852528597,-1774.7196689135578,213165
575,1038.3442272667787,38.18789334769167,997.3710512528044,114.79982578383999,-3007.7538037185627,213198
576,1034.724741512532,42.33986865666202,997.5719410529281,935.7889719375838,-4676.448358736446,213231
577,998.1749091633541,23.83943690250453,94.75758544834287,1026.0425758130693,-1829.591677580959,213265
578,1013.045971895713,38.52631839020694,946.0906448665742,102.15184775617126,-4453.530989348295,213298
579,36.76253240137453,1001.3409875049729,1035.6272378694448,967.8340046455435,-2424.4241180042536,213331
580,33.8434074757115,1005.1422533334785,110.3856874780422,1035.7154192177486,-1170.3834245101405,213365
581,67.17433262812972,1006.648864293329,1045.65754908214,20.050770469768054,-2769.8202455939,213398
582,1013.2694916757827,101.68794933353479,972.8833386898862,26.37163907143622,-4330.943885911378,213431
583,1001.1922437977546,31.82063609456702,1057.7769829944364,95.63472172804188,-2772.2969735094553,213465
584,36.73966621065949,999.4878929017731,1040.3478369057004,125.721915352893,-3834.5766084355,213498
585,983.5476005563125,74.07611594980528,1019.5280105090346,31.898392192981987,-2977.9983325111316,213531
586,44.06406303325855,1004.9297262779794,1035.4481945644638,952.3509047504115,-2184.1069782465356,213565
587,19.070971845948748,993.7257463612133,1042.2621663267198,63.82005954243539,-2844.6265584126777,213598
