,center 0,center 1,center 2,center 3,center 4,center 5,center 6,center 7,score,MILLISEC
171,924.3910744881354,274.3392060934784,611.1309188709077,1114.5662871263617,397.06365515815605,1038.3506607601464,152.70887335056864,993.3906714448434,-5995.702455623827,199731
172,712.2225775696808,988.3231111373922,72.45023377038137,432.0208328310106,1034.9448356681987,1115.3030978169118,815.1318911685397,1179.064883710816,-3342.751325287654,199765
173,1144.6042932063974,182.98340928857874,990.4718679286897,1554.3712555242394,663.738653387009,72.61542535852834,1194.270413132053,1034.6707201700463,-2941.384438971396,199798
174,1188.931377164543,106.6083195993316,1012.7930116240661,1697.7426188913323,422.65943737245476,1112.8078581022735,194.8050307358617,957.7108123019182,-3908.8620636945398,199831
175,384.6985833090629,1012.6841817439374,1482.873224520559,875.4551299286805,194.67408661658078,573.8388275465508,1106.1161783465604,935.714911816556,-4425.815118725573,199865
176,1038.1130503287027,190.1202901906895,463.1570691447149,1295.6963378816813,624.3116209073798,942.2367141868809,1005.4819420178023,1108.8949454299086,-4158.930853682886,199898
177,1056.8190035566624,187.9395213157561,728.6844310124925,919.1508548459883,1344.9966542709317,510.0999901980003,69.7853852894716,1003.6741539182643,-7428.336189498944,199931
178,1008.2200601222384,272.55197801925556,622.1289140878148,1284.3305649247782,96.98453484963466,426.3683853195497,1052.151598258795,947.0356783946204,-5895.568305960767,199965
179,1100.5687261135995,198.93504793087254,967.8579999598892,800.2986942385949,351.5721831999796,432.0520801940433,1025.9651229754788,878.4566010907995,-6287.922949190363,199998
180,1042.7448918894688,116.3011008798643,453.87333034669484,1275.8734263241006,677.9793507179994,932.2090453996426,1000.4881520519325,188.00265955565635,-2568.283146300778,200031
181,1004.420052279469,408.21807897250216,77.28876220611096,238.09871902217367,1085.5707833273855,936.8659398935055,475.28202154089524,1046.5493600976129,-2194.9328170721597,200065
182,988.321533235204,237.1282733891893,1011.5540357809117,105.61249926026744,303.87003800967284,930.7263722741986,203.24861623145182,1040.746706969429,-1225.014738202658,200098
183,1031.162480435413,279.261327821637,129.54535885163932,948.0002418203571,870.367163902683,985.829207798301,160.6300096495048,1016.085282449171,-852.5171420637109,200131
184,186.91720268195877,1006.9782269438547,1244.2592173658993,395.7954016913284,932.5651530242066,262.49571425072827,984.8902485659705,1037.8595212972639,-2113.198207335222,200165
185,336.33465477110747,1027.9595374867083,1537.0725422048238,204.53657462960257,959.8622176019942,433.39012448370346,996.3273734503117,133.43163043296738,-1540.2985369286632,200198
186,992.2409856058646,202.75543272186633,1498.4348501019322,356.9985994370286,77.16216689544171,1011.7589208867264,312.4387940061222,1029.1443295909705,-488.59055596939885,200231
187,307.97581202342633,1022.3806308284046,1302.0986905761022,173.37126940691633,971.9425692522295,372.95844272519156,1001.3966916019351,1042.8944646673272,-761.1568106384599,200265
188,1021.347317168428,257.76678769583896,1317.3184884453722,532.6856483893667,137.5025485376393,951.919375624932,1050.844002164478,980.8044375597998,-1465.8834570481492,200298
189,249.75387884875784,990.5610987995598,1362.2279544921987,142.24739518914498,746.0831052905568,1033.8308774789848,919.4774459471454,328.2102984368406,-5493.077354091291,200331
190,968.2333925375165,377.24395290050705,165.75282803017262,1077.7489424229252,479.4489800425351,1028.7533985417133,287.14456289472037,1166.7103325161734,-3891.1382451698514,200365
191,1037.9202552227528,372.1088550411022,731.5353716670165,210.0080315386391,475.38405526479323,989.3113743902128,1087.6087378910295,1016.7643068621813,-1242.8678250536275,200398
192,1062.1301371633022,226.60538387249323,478.0983162488653,727.6249033671127,64.06246951218782,993.1873573521377,541.4148132439673,1024.1921743463215,-1392.0814851145037,200431
193,1029.0894624325194,353.8375333398084,1375.7125426483542,94.0,594.8999915952261,985.0203742753021,282.59595838648625,1107.6827163046285,-4030.248665296158,200465
194,471.72237597977056,1033.5128494293604,118.2793304005396,1171.505950894058,640.8783035803287,1003.5194336942516,151.4793715328923,985.8225362639646,-1018.1933922226899,200498
195,1010.67458629069,353.46004017427487,148.78507989714558,511.4642414144357,870.2804145791172,1034.970830152275,979.6301660947557,191.83586734497806,-930.2975359985883,200531
196,984.8551390664664,213.73560426599715,880.742300562429,311.971152512536,129.92450989908423,1024.7187965892786,922.4585931874653,837.585816498823,-1016.2047904687466,200565
197,1015.8244042718861,55.91064299397749,747.8268516174048,325.86653709762834,928.7419678873396,131.5386099256491,997.5122042641525,1036.4180283364044,-746.4821195919709,200598
198,576.3153323465767,1021.0679624421189,89.15692171612409,347.72546642430433,901.0160930860225,793.3504900105627,982.3809328023261,1076.3321977902547,-2677.6049512754803,200631
199,981.6719272090279,504.9798375558222,81.73800841219008,874.7654482207339,727.2200492285674,1015.3929514826305,916.8594390978224,1070.4840026828986,-1312.87023321714,200665
200,966.8167749326778,67.37309295132218,536.6052150030755,783.8029088999351,1035.3671892894604,595.3452779690118,909.9763733196593,1003.095898220975,-2883.4303024659284,200698
201,1000.96901412906,556.8190102835968,106.6020637698914,1032.6022125181155,464.70851078929036,661.0552170583029,951.3258401988342,53.935146240647214,-2471.3625533902523,200731
202,1036.7899631216221,365.42988383546304,51.508545209917656,480.1385216789005,1199.681207654767,958.146539246216,1006.4531637378483,533.0150091695355,-1575.8906298846034,200765
203,1034.802945048382,110.19382723395552,546.7659462695167,755.2807425057255,912.7743423212552,406.1489874418007,1088.6253701739597,1004.8609874205179,-3763.024426529594,200798
204,997.2628451713987,421.7048731044022,70.73219171208495,742.559088557941,1027.4110489048794,254.36587821482658,543.1399451338485,1082.978751611276,-1702.3912120631799,200831
205,1011.8049485205347,174.5493320913705,1126.7717653660377,77.81838755124204,257.53640519351825,924.319208931633,1033.8292229079586,979.4820059602932,-620.3483517075592,200865
206,1014.2400092332442,94.33981132056601,1061.2223812929221,138.07489501730367,52.260685055183444,993.5033403575576,1037.8542501388702,1098.0956242513673,-1023.2086933676069,200898
207,1054.1762063724377,60.805887439792286,1512.8307902736512,981.1850570903198,190.43634106966033,1013.3253308850997,137.90576492663388,1027.2029426651384,-878.5054249335254,200931
208,1041.6059807030492,108.55114130195761,1508.3368324084645,986.2958919691964,20.12461179749812,944.0789161929208,1014.5807078841658,148.78171930717826,-1094.8701648206845,200965
209,1004.8458203481715,84.20807562223467,1450.8735299811628,977.5741283730817,1045.7300873904046,51.832318901717144,105.5606902926238,995.2098557364125,-298.90961006699047,200998
210,91.08261658186996,1009.8029136434177,1269.1686255182958,167.04789732289362,1039.509557129421,967.8532946681537,994.2430001495534,54.74486277268397,-735.2736142250085,201031
211,994.1341471359747,111.04053313993052,1400.4609955296862,230.59488285736097,1039.53407495727,66.54885412461522,161.27306036657205,1016.1777427833408,-1014.0003194542605,201065
212,1008.190698020807,189.39944173132153,116.76043850551434,1086.9797606211441,62.209324059983146,1030.285947373505,984.0389308610215,151.7102501481031,-874.5824411019425,201098
213,987.9728264262787,210.85009665551058,1063.45789914443,1167.783370321739,123.69316876852986,1012.010148912103,1039.3975397706006,233.06518480377053,-492.0971630910154,201131
214,144.42298985964806,1002.4672146844898,313.5745159202768,1038.9868572106964,946.1571128900355,111.10355529864921,203.7400304309391,975.3825584486252,-1017.9748913080032,201165
215,299.8716392058442,1017.6391125346843,119.4361754243663,383.9003565302064,972.5622197761475,1051.2488223052394,1003.0248779474844,330.65238544429104,-1072.7056245252897,201198
216,1006.1689041002301,423.1713600895032,178.4992997185143,587.9798999959844,1169.1389994350543,354.4841322259715,1045.273890513591,953.852520013193,-3195.860179550801,201231
217,998.5561905083273,522.8661396571785,181.7993399327952,721.3799276386889,1156.1332103179113,596.088080739751,250.37771466326626,1031.9413014653167,-2349.095625313436,201265
218,1000.6175468396046,447.18340756338443,150.2527471852403,691.4781269136429,1093.4395273630819,1034.4168120046124,510.97651609442875,1146.3180187016167,-2956.9119189166877,201298
219,1015.6220407315241,370.5050606941827,148.97885574560485,1126.3538520376267,479.676974640226,986.4847415420868,333.95957839235575,1046.5588846188768,-1062.486018581117,201331
220,998.4277483264531,213.98907059004966,47.63402145525822,935.3204847010295,1060.5459248991206,143.1293121621144,1022.5649747581111,903.40965237261,-1285.8479343885476,201365
221,159.6011647600577,1005.3159156793322,941.9353186460615,215.6512474574771,73.95268757793724,1026.5217320079723,982.0066654959138,1054.4799666186173,-1440.889589552773,201398
222,918.5630081818014,131.9836070240134,1032.4511633761858,973.0024959121513,242.4664925304113,88.21564487096373,1007.018622181488,187.2030982649593,-1166.7181483077557,201431
223,121.58853750747926,995.471329069666,1040.5721200849484,208.35306573218452,922.1843633460719,982.7681004214463,161.396567784848,1014.8314997817519,-586.9224900712803,201465
224,233.07390033297042,1009.4493048749183,139.01438774457847,1060.0199463444915,957.1468016976288,191.40366602553036,992.4991468515617,1025.8436618544863,-671.4879529930464,201498
225,1010.8876051578178,121.43928522412875,284.98596456667826,1084.7059119388143,215.13251730038394,969.0058964072707,86.97125962063558,1044.704023403223,-1058.907641033407,201531
226,258.97516764154966,1007.3098219528467,26.925824035672463,1074.8988318850693,168.96153408394468,984.6467304429767,1029.1022593295916,204.80478510034868,-1244.8832411739518,201565
227,192.22382786741082,1008.6836350206368,294.40201530860054,42.731721238443015,976.6440894069538,1039.4938957670943,336.60956611480907,931.1219039416912,-755.2310129988488,201598
228,244.3808503136038,994.7437506821328,356.4295161739555,101.08412338245807,1046.273212195896,172.76863141207082,959.2984072223953,308.1704074047344,-1131.2983547051604,201631
229,1014.2292673800355,227.7441883580767,315.0492025065291,942.976365137846,1043.777675698822,986.9110587563184,1093.2570603476568,179.614069338557,-1082.1587218520738,201665
230,265.8477007611689,1011.5106602506762,201.9059868028953,930.5318856297747,1125.517214439655,161.79925834193432,974.7273979145043,1036.9401088269565,-909.8158467277016,201698
231,1038.6633091714934,165.7845784771422,979.8891792097272,1013.7596840728698,207.0990101376634,142.91605927956448,993.4113593298061,964.146773058957,-255.82715615006853,201731
232,108.70602559196061,1019.3223798360387,157.8709505613981,986.5198729810049,1054.433878679764,941.8566769949662,1034.8585483390032,1006.8932882888046,-338.6801482115721,201765
233,1017.2228631874102,211.83248098438537,842.0059382213406,87.98036473958746,166.78429182629884,254.00393697736263,1001.2357265732212,1039.854540966153,-312.5103899987201,201798
234,172.32630105877797,1011.4673423549302,289.8482361512659,57.148928248918196,940.8878583423962,1044.1156657744064,982.97427146476,105.13800454640557,-1129.1702923845828,201831
235,983.1691171707188,298.0151002885592,186.2107084956832,1023.3270862669333,68.0,910.9385270148584,1057.1577828633478,247.17605061979611,-1618.5672731687227,201865
236,1003.225262897549,252.5549640729862,84.60451968821963,1145.639122935316,404.46137021970344,1031.309532175598,969.7752872801211,1081.6783255663395,-1424.30310333617,201898
237,1006.1081392411188,115.55377822094476,462.76884078338725,1116.1347002672399,551.786190475985,1048.30560259945,1203.3860560933886,403.52695077280777,-3800.474005824787,201931
238,1020.0642217307612,28.86173937932358,654.1817226624614,1202.0019634131004,826.8452092139132,1085.5130808658328,88.43641783790201,993.2963332714105,-2092.8555246198434,201965
239,997.1100080521339,65.26101439603895,1173.0549859235073,785.2184409449386,1038.2555967244741,1255.368471804195,1104.9924496949484,121.70045193013868,-1513.690250404191,201998
240,1249.2613817772485,104.05617781754404,1002.4341832054706,1100.5966745394057,944.7029035340747,1037.4865235432746,1286.0435451414544,986.0491229968645,-1523.3006538179081,202031
241,1014.7673077520819,131.54342341966924,1434.713908763695,804.5408628528448,1288.8991426795194,926.4885320391181,990.9577353564931,1054.0266322049727,-1989.698446328575,202065
242,1305.4091312688142,190.84286730187216,994.1564981864317,683.2612970160098,1595.236032692341,893.601628475152,1035.5116963154287,89.83317872590283,-2172.2768463045304,202098
243,1008.9164802290525,111.30073717280584,1698.431629474675,1235.0968223259747,448.416101405826,908.6807746029217,1049.7379914574137,988.6968968183706,-2614.4424655270514,202131
244,608.7807487100754,1047.4243367223041,1776.7115691636614,73.76432430711395,1524.301151347725,1210.0764438662543,1018.791668126686,978.148954821705,-1474.2098145347777,202165
245,55.217750769114105,1082.3123393919152,1748.2774923929223,661.3569384228157,995.0845698037784,897.1532756446916,1026.1357275910152,110.35850669522495,-1376.1005509246065,202198
246,2035.6053153791872,917.2164411958609,39.37087668129789,1586.69814394547,1007.9024513398081,305.20976393293836,819.2978701302719,1053.858433600209,-2787.715036112935,202231
247,1031.0012573616116,144.87580888471336,2275.476433628791,801.3897294367425,1219.0110746010473,268.6131046691505,975.6949229081828,32.78719262151003,-7797.75603156967,202265
248,980.1271863617069,114.68528960339438,2080.7801421582244,694.9949640105315,1036.6273373229017,271.656032511704,786.1507489025245,894.0587229035909,-3389.8681439244347,202298
249,1014.902726412116,248.5648816547931,1968.7422380799371,885.7602909324414,713.0897559213706,86.91375035056308,964.5522523110698,1065.9043109022498,-3154.3200490602353,202331
250,1028.5565494654554,273.4869188228299,1811.826150600548,748.2526311346991,381.43937919412565,1134.216910471714,991.3820686359011,199.44673474389094,-2845.601367042032,202365
251,1138.387560268769,107.91663449162968,1769.9824857890544,376.9666133216957,991.9669063906156,618.1812032082503,250.56136972805677,1030.6227015930149,-3864.5482796941064,202398
252,925.1394326335769,262.9028927731066,1378.7218718798945,625.511790456423,1028.9245770964053,50.21951811795884,769.8428411045984,981.021387365291,-3310.095805721063,202431
253,1107.1391059844286,325.8358482426388,881.3336485122986,1024.0797777420537,633.6671050322874,229.20951114646186,981.33599111185,814.7177425341858,-2582.514669211072,202465
254,451.1363430272494,1029.5354921472156,2286.2458310514203,283.1978107260012,1199.0150124164418,962.5146019023286,1315.205687335635,174.63676588851501,-5721.9390003039025,202498
255,1023.4791854873416,234.54210709380095,1753.7285992992188,786.3714135190826,654.4562628625384,1101.3483556462484,969.7326186057359,151.8420231688184,-3202.46988264232,202531
256,1010.8592801336166,201.8638154796446,595.4746006338138,441.13036621842303,1084.336258391293,100.28958071504735,985.1098924447365,1034.3095318054354,-407.8133946049124,202565
257,337.7587896709721,1035.2305440440646,571.1751044994871,829.5782060782456,986.4190226727983,239.87288300264368,295.4352720986443,1010.6088244346306,-809.6126934455358,202598
258,488.4065929120941,1014.8589651801863,315.90188350182405,1233.9436778070544,959.2523549870341,237.48894711122875,562.0427030039622,1064.0140976509663,-2943.766534733432,202631
259,133.24413683160697,999.3686599672038,1510.8414873837692,396.4013118040857,798.3194849181623,1030.2391445980763,964.8406683512868,449.0189305586124,-1085.6370184619304,202665
260,498.0652567686287,1043.035457475971,2739.39299845787,278.53456096184664,1304.1821191842803,985.3647547628295,75.8485332752058,595.7491082662231,-8505.603956443318,202698
261,981.4293345829236,2447.996323526651,379.0304126993159,163.37992532744033,1313.6654825335102,551.570485069678,1017.0614371537531,923.6352093765157,-2416.6397604959725,202731
262,876.6076659486843,285.5503458236393,992.4469655050411,127.13772060250255,433.6968987668692,783.1743100996099,1027.6407656967767,953.4730883454998,-2966.628390813452,202765
263,971.8365944077467,2321.2315696629666,191.34103088001189,677.0214176818928,1016.1626234517244,896.9866219738174,330.52382667517327,1061.0880063271711,-4847.833767755024,202798
264,997.4586555446504,155.47382563188808,2051.739262187084,343.170511553659,847.5541280649868,1163.6739233995063,941.6036607019944,1032.868368983481,-3521.3769914628456,202831
265,970.6234903775935,3401.5934501348042,1782.6039941613506,186.07794065928397,794.5335572365383,1143.7151913179578,1020.7065742818372,302.2995203436485,-8126.987107176501,202865
266,1032.6599294926518,224.57738087349765,1518.7168926432603,1065.2715497562165,312.7714820759719,974.3185335947421,1115.2073651878202,1006.6725600326333,-1088.8477280118113,202898
267,743.5354732627086,1022.9113284503334,232.45429658322087,1517.3971134808448,1209.44077986481,882.8000906207475,960.8367602777064,139.73546436034053,-3994.12983281444,202931
268,1019.0101624097745,195.7272005879306,1495.8619588718739,501.7977680301099,1064.8803319964459,1404.5988751241402,986.8088536974906,447.0637538427825,-1934.4047634337578,202965
269,1032.8495705332382,267.6789121316807,714.4550370737126,1207.1997373629179,96.52460826131335,445.43237421633376,987.8254630708456,1108.6350382311198,-4034.6819731606133,202998
270,1197.835547978102,154.54968108367552,1029.9588323464063,462.07596805576156,1503.7838940486097,965.0864286125894,1245.5817917744303,1003.1606351330644,-2281.7882787894864,203031
271,1018.4323918220451,365.6483937326801,2079.789652825497,104.93622024399713,1239.945563321229,892.0734274710799,973.0425119563808,1127.0283936086082,-2139.532974349366,203065
272,957.901497207087,216.011573764,2089.767929699372,1015.616078684271,1168.1840608397292,366.03141941642116,144.34746839210527,1087.7338828959957,-3498.3105111121426,203098
273,1031.1626516593715,141.63647401587662,1612.3476672231707,410.1780101370623,986.6567082172352,228.31995094603542,958.6908787414375,1005.3495791468092,-1388.70995145087,203131
274,953.2722595922922,216.84326136636116,1511.6361996194719,1025.1898161984568,408.0318615010352,122.85063916169167,1004.590172302569,1065.8639688065264,-1740.1553757891136,203165
275,1017.6358708510029,364.39127322151944,1598.4845948585178,80.21221852062195,506.9289891099147,235.3784187218531,986.4871153399793,938.1460389163117,-1838.9217990741695,203198
276,989.3846135422427,410.0256089563187,1894.7311154884221,62.96824596572469,892.4628843823142,198.76116320851008,511.26607554188456,1031.8886591280684,-2311.2580270735953,203231
277,1052.13451521796,371.4189009730119,2213.644506238524,100.68763578513506,934.4842803884776,1007.8392832110861,873.9942791574782,148.3408237809134,-2566.8991275722296,203265
278,909.0745674397699,60.72336667617185,2112.3628949591025,1030.196360112574,697.7549713187287,1009.8966597505447,1069.2444369501445,979.1683142077542,-1787.0650052592594,203298
279,992.5297575085956,49.69909455915672,2153.9642522567547,776.9800512239681,1133.771581933504,922.0333364261912,141.22322755127777,1022.6926950852285,-2030.1932104946316,203331
280,61.008196170678616,1019.8218484303302,2207.6070755458272,766.103778870722,955.8875461415372,131.8825234820747,1075.8447843439126,831.6615898308638,-2070.3686316334233,203365
281,719.885407547618,1015.643198173379,2162.4955491283677,74.18917077714298,949.4519471779496,989.5890974379003,1050.789936748199,910.597605970936,-1120.1462738613836,203398
282,1028.6354387512101,64.07651435745186,2377.116951266807,653.431710280424,993.6275157531016,933.0069667478373,736.057742300154,1061.5876799805674,-1462.9204814220511,203431
283,901.4172174969813,2583.3927304999524,54.70812990899026,1017.726547371724,556.7629657223979,304.194017035181,1146.185058413596,978.5029696814848,-4615.7546037821,203465
284,933.3850520579877,3006.497796440237,57.95144954730915,1049.5671015575929,587.4470188876611,1314.5135982560241,354.41501096877937,999.7642216712518,-4754.453348723404,203498
285,1008.0247981921219,3530.6846361576954,103.29085148259742,1457.2058879924964,512.6294958349548,1056.590307148105,49.82971001320402,954.1371051215144,-1725.6063097417896,203531
286,1600.1568673102022,1014.9024955097178,3885.960113022263,55.93746508378797,597.4102443045315,1441.654951782846,959.1670021613537,194.63555687489372,-5226.2932621349855,203565
287,1003.7964518896626,3905.477307577142,55.14526271584896,1490.4982388449844,272.7251363552689,1644.6780840030672,923.5760264163189,1125.9564822851726,-6075.528116501372,203598
288,1024.645237158061,3900.0167948356325,124.43070360646527,1689.9594416342538,888.6441905378,276.0036231646244,1160.4761953611974,998.236781505921,-2873.110586625433,203631
289,956.0402642841693,3323.9741274564694,151.28362320805502,1777.1674091092264,1255.0290833283507,1430.5135441511904,1018.1490552941941,872.5095988010677,-3797.0831393941344,203665
290,1009.3597325687604,2521.1467628839064,34.72751070837057,1323.746954670718,1655.9788645994247,182.97814077096746,1486.1860583385917,1185.6415984605128,-15580.023762086996,203698
291,945.9898164056897,163.60012224934303,1889.0661714190956,1478.3845690403634,1058.5776630826358,1223.7458886549937,1008.4927132697208,66.9178600972864,-2204.2491057932175,203731
292,913.7576602300974,148.44190782929195,1408.9875451839139,1002.7513815790965,774.7431832549416,1036.2854144074734,94.43516294262429,1358.2168457208886,-2068.1051362135677,203765
293,1305.867527737787,947.1065244945636,151.01439887123456,1047.9957830730268,694.5538136098598,1537.3906465176638,1012.2619812190403,991.1301730952266,-1290.6721389422798,203798
294,664.9248077790451,1125.7113306705232,188.8818943629019,989.3465933712531,1398.7358578373546,1067.3664053692228,1017.0609300914824,570.6986945841037,-929.8108294256178,203831
295,1009.6493736150238,218.1889196375879,1416.8436752161474,465.1763106608074,869.4992811957926,1106.90243472494,981.9249890322328,1025.660678825499,-696.1089549328254,203865
296,986.6807781772866,138.2359547976314,576.4468752625866,1370.964988612036,1106.8427654807938,732.7632632712969,1022.8565491649832,943.170186127615,-2274.437272932789,203898
297,1002.7115884017529,134.84544563288193,558.6394185876969,639.9328089729421,1167.680607015463,973.8138171553984,1055.7528119782585,1029.4180866328788,-1031.914699312783,203931
298,1008.3724960861957,111.52082532510587,666.4090335522171,1152.7545272086334,220.92080028824807,979.5697877830121,1021.9191279740936,1052.2737286466863,-586.6169516071363,203965
299,1060.5612529284228,154.45835169161967,482.1078717465625,1393.4238407605922,1019.8404322395339,947.1569920239097,93.46657156438334,991.6852828423804,-2595.774718951773,203998
300,1005.1401716341686,151.19330328966794,1228.3195838217348,1489.4945451393905,366.90461975832363,1142.0274564774932,236.9177072318572,1049.5794426833017,-3823.839675356608,204031
301,166.1836609337238,1034.7918413149966,710.1682899144399,1234.1410327712938,272.47568698876603,997.2292225004676,1090.996333632703,219.81128269495173,-3430.954276654234,204065
302,1017.6811929457075,177.2957748993016,101.96568050084306,1063.6152323825588,969.7315835912523,59.1100668245266,225.37967965191535,994.7152049071439,-1106.5162019894183,204098
303,77.65307463326872,996.3491052635475,396.1325535726646,936.3887248556034,143.43639705458304,1058.3203673746434,1026.900527822649,103.05368181753931,-1111.2480833822174,204131
304,997.034800762088,52.939699979107445,386.32887544163714,880.2664369382716,147.15977711317726,1026.6786283220622,931.5369021139205,1069.7242635371042,-2403.9837864365913,204165
305,981.6731575319753,151.0661610117844,360.37341744362885,1041.4329233086623,908.4299642790302,97.91393882268324,1008.9124239942774,934.563985395225,-699.3812306699963,204198
306,999.9971241676643,136.19471355379403,449.41517553371517,214.98816244176942,1033.4139204108176,914.7598525023645,955.3042248574934,86.99425268372624,-2197.291316669867,204231
307,1014.6571343542056,225.3911834295235,104.92854711659743,314.0923431094747,939.0814661146284,48.28043081829321,983.1338116779345,1044.075585682428,-1996.702307734111,204265
308,988.5951562714774,305.78281750004476,32.49615361854387,1053.2780199077283,372.50234898588224,1117.107425452002,1016.8153485090577,93.34345183246649,-552.9595790933444,204298
309,153.13066316058325,1031.8858977800012,393.74357137609246,45.90203621564399,1092.133207583966,976.2896253093298,351.52382565055245,1008.2438727827695,-1325.814153511751,204331
310,1028.3415220423954,53.71219600798315,293.73116960921936,1001.9934272944524,1055.1268249721409,980.4345702442699,80.2874536290343,334.40992808228646,-641.2918380739656,204365
311,1043.7806282931294,243.77702956232952,42.626282971894284,1001.83757068384,973.9607781646929,81.24535885431953,1023.9400664908636,1059.1175237962123,-534.6145993926001,204398
312,990.5177844591587,99.14908794835185,189.39396762402816,1040.6288460828262,911.4384235920713,1081.9048017270281,42.15447781671594,1011.7148351854993,-1559.8138485266459,204431
313,1010.166744326024,96.07288899580362,168.49035580709062,41.17484939698306,1029.2996548399026,989.8454483109311,1056.8126607871425,150.17656275198203,-290.21206565318084,204465
314,1022.0093588475014,117.99555053334632,1107.4876974485992,48.01041553663117,997.7990313958052,152.84950618929588,1063.639506599863,962.9273077444632,-1191.2527293812861,204498
315,1011.4999274582165,175.91759434462483,984.560183309582,221.86933091349056,116.7283919623892,936.1351398168963,1038.8878924676378,260.6952243521158,-632.6588327486826,204531
316,960.1703716544698,196.44640371952983,1031.9122470562834,327.508778508302,78.10889834071406,996.0425542620169,277.2580025896458,1062.8983958968045,-720.8617360494451,204565
317,1013.5500015736385,220.5995217933082,70.43436661176133,979.240017583392,1060.5855371625748,926.5883659964655,248.05846085146948,1035.1728931173452,-742.3625520933441,204598
318,1017.6810127213005,162.42133963522838,276.0114419700999,1159.1803138425014,972.9846181571831,111.53923076657827,1048.4058386040665,992.5431949802044,-592.5322713949661,204631
319,182.3896926912264,1020.292917857498,419.8070069126075,280.26416110519733,1109.4133584917752,111.04053313993052,997.281173751299,1055.2910633800848,-1266.9948478383947,204665
320,968.0516156508485,172.28203705545934,481.31019755173367,1031.0419388627886,1158.1929890998304,289.0761145442493,1008.0131157452383,1091.370239652887,-1699.947632581193,204698
321,1013.3393214040219,396.8539329733851,202.33882474700704,1121.9731639978122,502.03685123703815,985.5579532343808,1039.649540698092,169.3930340952661,-1315.180734002013,204731
322,947.4260457384355,294.8779408501084,1024.411395191943,194.97689921254084,388.3308434617728,990.1639294862407,1063.568051419372,1013.55119668942,-466.6244875917146,204765
323,1034.8104823906745,294.512724780212,120.90078577081294,939.6113510138672,1002.1172456714654,199.15320735554326,1069.0734305930532,977.5741429710758,-1532.3856070280333,204798
324,148.06324442858283,999.1304603832209,234.81051232949324,1030.4206170978503,1071.6184022309435,977.6182979419493,1015.1714512131407,1055.4378238437355,-375.2481980446268,204831
325,1001.1788042635415,90.01245270457457,915.0683034615504,164.57824886661058,1048.896390590162,42.009710785384186,968.6036463100356,1016.182872153007,-788.3734371727998,204865
326,1003.7957074453881,103.91107466082838,1032.3308717301097,43.52141199836717,974.0177760348756,144.11453778158534,1085.6339161982735,1059.7046758413403,-723.2019577844643,204898
327,1016.0349448948671,114.03590272774329,1107.3111577149398,924.3105538724526,51.786754681599746,974.6861033173706,1050.501784862834,995.7367039476366,-717.2944121646028,204931
328,981.373836012747,116.94900371028723,1018.8799090742756,32.01562118716424,928.5181742970893,1062.4090549312916,155.8011553230591,1001.8806375452867,-319.50530819242294,204965
329,993.985940771238,28.178005607210707,150.19346331941153,1028.0286960975359,911.9353047228734,123.69107725174706,1012.5582982628637,1054.4050455114486,-294.1983869522203,204998
330,175.60330655719747,999.4128201329511,28.017851452243804,104.12492496996094,936.5671358744123,1029.3846738864027,972.4064385527663,156.18578680533005,-537.0045380840893,205031
331,992.1418233459594,189.67831739480846,107.00467279516351,1022.32266987954,39.2173431022552,1055.201876419863,130.08074415531303,1007.6848221841258,-377.63212052604035,205065
332,168.11082963854165,1017.9156202055201,42.53234063627349,107.35455276791947,999.3788346078202,1040.9465996578328,79.03163923391696,985.114947876135,-485.70822868667597,205098
333,1009.741233693084,97.41149829460585,136.2322905199468,40.71854614300469,980.2882769985112,1026.4481494133863,1051.0057088332107,1000.2729921240582,-158.64401408144224,205131
334,93.14504817756017,1010.3243494466608,63.37634613732098,1039.9996033758107,983.1179556530577,39.8748040747538,1022.2085022440705,1001.7617118393725,-213.72655256327263,205165
335,966.5096998995923,28.897085712583134,1033.5351063312037,1143.3026720864427,1005.4434770565784,97.26767191621275,1015.9750826145487,46.4673478647793,-170.91464380926902,205198
336,1009.4505704013922,44.69501768582916,1063.7971668406076,968.2716560965729,77.53063910480807,995.839058943011,1026.600567853688,22.30457002824619,-346.271222902638,205231
337,1059.8335974317226,46.09772228646443,998.3750093856235,69.13031173081743,1020.7892363893758,101.73003489628809,983.6448504531859,26.12378748802871,-388.71813340623214,205265
338,1003.2818391288893,54.12873541670672,1086.1035862200254,974.9880614931433,98.68637190615527,1024.0613265608679,41.07927884364324,1057.3424232480224,-360.3227333815326,205298
339,1023.1072955228203,59.563866826170056,988.8374995448319,21.390377794744268,90.14432871789552,970.3248895293686,999.7477701259163,1040.48113870459,-144.96324968492235,205331
340,1037.710267080298,67.08949247087799,1005.3726648287488,25.83175890691848,956.0334722173696,108.48502200764858,986.8115321579901,1018.5816853256714,-475.4004661744787,205365
341,884.2737132811311,51.874849397371804,1001.6125013363721,22.739993639295903,1027.296388799474,981.6689869808458,67.56530971826135,1012.5022093496881,-226.64871033761065,205398
342,1008.6208906225794,31.064449134018105,874.9291399879193,80.44709030604633,1030.2644286913937,987.2038283502312,1054.0711550934311,12.946565498590417,-204.91073099669762,205431
343,1005.4493517477651,45.13899446148821,1054.325850958801,91.84225606985058,986.2236345651464,1013.7552687353502,1036.4801011114491,26.758176320519283,-217.11898536957534,205465
