,center 0,center 1,center 2,center 3,center 4,center 5,score,MILLISEC
217,721.3799276386889,1031.9413014653167,216.08852729803073,559.4771101984647,1156.1332103179113,998.5561905083273,-7381.318693599766,201265
218,1000.6175468396046,150.2527471852403,479.07996182890656,691.4781269136429,1119.8787730323493,1034.4168120046124,-6389.759690063235,201298
219,1002.2417910270055,352.2323195432692,148.97885574560485,1037.6348071214234,479.676974640226,1126.3538520376267,-3784.3456600340537,201331
220,213.98907059004966,1012.910084185448,927.3427766189246,47.63402145525822,1060.5459248991206,143.1293121621144,-3447.8275288594446,201365
221,997.5461656181927,215.6512474574771,73.95268757793724,941.9353186460615,1035.841143544854,159.6011647600577,-3048.640466141733,201398
222,166.27031821521553,1017.1916386593672,242.4664925304113,918.5630081818014,103.42266037675927,973.0024959121513,-3701.2863607430363,201431
223,208.35306573218452,987.5318111645288,121.58853750747926,1033.217657141178,922.1843633460719,161.396567784848,-1836.037214835689,201465
224,983.6610605630785,191.40366602553036,1060.0199463444915,1016.7356857547263,233.07390033297042,139.01438774457847,-2206.1068300685056,201498
225,969.0058964072707,109.9499433562977,1070.48023044842,284.98596456667826,1013.6588327829505,215.13251730038394,-3803.492909170051,201531
226,1023.7444753043694,26.925824035672463,186.88315959214663,258.97516764154966,1074.8988318850693,991.1876965167777,-2866.044677171058,201565
227,1030.3858823702415,192.22382786741082,308.47119891067007,989.07952615612,42.731721238443015,931.1219039416912,-3474.6197228166225,201598
228,988.8361934388432,244.3808503136038,1046.273212195896,101.08412338245807,172.76863141207082,332.29996178934493,-4389.723099269504,201631
229,992.6141147199111,203.67912884831685,1031.4559757898096,315.0492025065291,942.976365137846,1093.2570603476568,-4698.3543257953925,201665
230,191.87930468765512,1016.1341963554544,930.5318856297747,1125.517214439655,265.8477007611689,974.7273979145043,-3174.3938601619366,201698
231,1038.6633091714934,160.06744867774773,993.4113593298061,207.0990101376634,975.9535776720346,1013.7596840728698,-833.9215474294078,201731
232,157.8709505613981,1016.2641596837141,989.9860112628246,1042.6886804753074,941.8566769949662,108.70602559196061,-991.3663884892921,201765
233,1007.6919270258979,166.78429182629884,842.0059382213406,87.98036473958746,232.91820898087394,1036.4259910443425,-1797.5693170277086,201798
234,1024.685911903836,81.14346639766188,289.8482361512659,940.8878583423962,172.32630105877797,991.295110417206,-3588.345757661928,201831
235,1033.4762952458577,186.2107084956832,983.1691171707188,68.0,272.5955754541777,910.9385270148584,-5314.355426397382,201865
236,1017.2673975365734,84.60451968821963,252.5549640729862,404.46137021970344,1113.6587242508276,969.7752872801211,-5441.610355578706,201898
237,1008.4323047943449,433.1478957780975,115.55377822094476,1171.2694057169765,551.786190475985,1064.2473152045836,-7676.882697539386,201931
238,654.1817226624614,1003.0301108929925,58.64907860861274,1202.0019634131004,826.8452092139132,1085.5130808658328,-5691.295396979793,201965
239,1038.2555967244741,93.48073316308887,1127.6799617711347,785.2184409449386,997.1100080521339,1255.368471804195,-6194.734530229569,201998
240,944.7029035340747,104.05617781754404,1267.6524634593516,1037.4865235432746,1100.5966745394057,994.2416531011677,-2736.704820772766,202031
241,1434.713908763695,989.5664149607032,131.54342341966924,804.5408628528448,1288.8991426795194,1037.8757562830756,-8253.246447281957,202065
242,1305.4091312688142,893.601628475152,140.33802301388744,1011.8801545274304,1595.236032692341,683.2612970160098,-13137.47799582974,202098
243,1013.7001823721322,111.30073717280584,1698.431629474675,1235.0968223259747,448.416101405826,908.6807746029217,-11026.693867385398,202131
244,1013.6801449644813,73.76432430711395,1776.7115691636614,608.7807487100754,1524.301151347725,1210.0764438662543,-10149.104490851452,202165
245,1040.1338204191466,82.78812873216953,1748.2774923929223,661.3569384228157,897.1532756446916,1005.3838939478944,-5092.12632992762,202198
246,1024.3153021470941,39.37087668129789,1586.69814394547,2035.6053153791872,305.20976393293836,868.2571556630664,-14370.156440756575,202231
247,801.3897294367425,88.83150075311164,2275.476433628791,1011.2489950568155,1219.0110746010473,268.6131046691505,-23911.512006637597,202265
248,1032.653480724415,114.68528960339438,2080.7801421582244,740.5728564565279,271.656032511704,962.3265355228851,-13758.190157690888,202298
249,1021.2779244733828,248.5648816547931,1968.7422380799371,713.0897559213706,944.8542619664127,86.91375035056308,-14742.596233838338,202331
250,248.80685746318363,1015.279949169186,1811.826150600548,748.2526311346991,1134.216910471714,381.43937919412565,-10942.190448095409,202365
251,179.23900210984323,1009.8080426378768,1769.9824857890544,618.1812032082503,376.9666133216957,1138.387560268769,-18865.951687694956,202398
252,941.8233253675207,50.21951811795884,1378.7218718798945,697.6773157805108,1022.1783837295534,262.9028927731066,-16830.501362372943,202431
253,981.33599111185,277.52267969455033,633.6671050322874,848.0256955232422,1107.1391059844286,1024.0797777420537,-9469.678644165473,202465
254,1029.5354921472156,2286.2458310514203,228.9172883072581,1257.1103498760385,451.1363430272494,962.5146019023286,-18364.825697496068,202498
255,1011.9620640127118,193.19206513130973,1753.7285992992188,786.3714135190826,1101.3483556462484,654.4562628625384,-13431.184959059363,202531
256,1000.5595250580645,201.8638154796446,595.4746006338138,1048.6028822585376,441.13036621842303,100.28958071504735,-5574.335389416256,202565
257,1033.5599368596497,316.5970308848082,571.1751044994871,829.5782060782456,239.87288300264368,1002.3279875098642,-2504.590518916498,202598
258,1018.9552262194179,525.2246479580281,315.90188350182405,959.2523549870341,1233.9436778070544,237.48894711122875,-7869.7796836659,202631
259,974.5688364726733,422.71012118134905,1510.8414873837692,1021.8825415960815,133.24413683160697,798.3194849181623,-4220.540161157251,202665
260,1010.0807702113187,278.53456096184664,2739.39299845787,546.9071825174259,1304.1821191842803,75.8485332752058,-24679.79121161127,202698
261,379.0304126993159,1003.7066014544381,2447.996323526651,1313.6654825335102,163.37992532744033,551.570485069678,-12278.765449699064,202731
262,962.5179440586155,285.5503458236393,829.8909880241471,127.13772060250255,1021.4458950238658,433.6968987668692,-9757.899398884907,202765
263,1021.052581014432,330.52382667517327,2321.2315696629666,677.0214176818928,191.34103088001189,940.8716997270094,-11664.702210942143,202798
264,1011.0777760980468,155.47382563188808,2051.739262187084,910.2538164896586,1163.6739233995063,343.170511553659,-13276.246632966519,202831
265,1009.148939534704,3401.5934501348042,244.18873050146624,1782.6039941613506,794.5335572365383,1143.7151913179578,-20669.13480709378,202865
266,1000.8671148718585,224.57738087349765,1518.7168926432603,1055.9814129257682,312.7714820759719,1115.2073651878202,-4704.545087076449,202898
267,1019.6114774323343,186.0948804717807,1517.3971134808448,1209.44077986481,743.5354732627086,928.4323687458409,-12563.057066632664,202931
268,1064.8803319964459,474.4307609364462,1495.8619588718739,195.7272005879306,1004.3732039041909,1404.5988751241402,-6260.286234646149,202965
269,1015.5326061246257,267.6789121316807,714.4550370737126,1157.9173877970188,96.52460826131335,445.43237421633376,-19987.128819748883,202998
270,1019.8539066152321,462.07596805576156,1221.7086698762662,154.54968108367552,1503.7838940486097,973.385600285419,-4544.155778024666,203031
271,104.93622024399713,1018.4323918220451,2079.789652825497,1183.4869784649186,365.6483937326801,956.8486950593207,-13759.470696214012,203065
272,366.03141941642116,1127.9589718678626,2089.767929699372,168.23550351607025,1015.616078684271,957.901497207087,-10158.255409204023,203098
273,965.9302456817489,228.31995094603542,1612.3476672231707,410.1780101370623,1012.4609610332011,141.63647401587662,-3988.7632506133396,203131
274,216.84326136636116,1018.2795069678521,1511.6361996194719,408.0318615010352,122.85063916169167,953.2722595922922,-5367.585554046985,203165
275,960.6413358172489,80.21221852062195,1598.4845948585178,299.8848459716862,1012.0995506903889,506.9289891099147,-12040.77232477617,203198
276,1009.2198348156281,460.64584224910163,1894.7311154884221,198.76116320851008,62.96824596572469,892.4628843823142,-14180.69125797644,203231
277,1052.13451521796,124.51422978302423,2213.644506238524,914.3209466448111,371.4189009730119,1007.8392832110861,-6141.672456603598,203265
278,998.3735301719983,60.72336667617185,2112.3628949591025,697.7549713187287,1043.2123857250974,909.0745674397699,-5590.501615329307,203298
279,922.0333364261912,2153.9642522567547,95.4611610552173,776.9800512239681,1011.091565248062,1133.771581933504,-9017.919911249293,203331
280,1075.8447843439126,96.44535982637672,2207.6070755458272,955.8875461415372,798.8826843507929,1019.8218484303302,-6730.867056497733,203365
281,1002.7928330040095,74.18917077714298,2162.4955491283677,719.885407547618,930.0247765744427,1033.6072750846338,-2959.5758289575947,203398
282,986.0499471274436,2377.116951266807,64.07651435745186,736.057742300154,1036.8734990585494,653.431710280424,-6307.1903759659035,203431
283,995.4103174912998,2583.3927304999524,54.70812990899026,556.7629657223979,304.194017035181,1146.185058413596,-18863.862428741835,203465
284,1007.5146256849303,3006.497796440237,57.95144954730915,354.41501096877937,587.4470188876611,1314.5135982560241,-25067.444455054298,203498
285,999.7343838735669,3530.6846361576954,76.56028074790072,512.6294958349548,1457.2058879924964,1056.590307148105,-8068.917457838128,203531
286,992.6082981703721,3885.960113022263,125.28651097934085,1600.1568673102022,597.4102443045315,1441.654951782846,-26028.07638300996,203565
287,993.1003951598834,3905.477307577142,55.14526271584896,1125.9564822851726,1567.5881614240257,272.7251363552689,-29115.789325735343,203598
288,1012.4567191647657,3900.0167948356325,200.21716338554484,1689.9594416342538,1160.4761953611974,888.6441905378,-16613.445116556315,203631
289,151.28362320805502,1014.5419751106742,3323.9741274564694,1777.1674091092264,1342.7713137397704,921.9220995205403,-24042.824802531264,203665
290,1009.3597325687604,2521.1467628839064,108.85282573966902,1486.1860583385917,1655.9788645994247,1254.6942765656154,-36105.693126039296,203698
291,1021.42411676632,115.25899117331471,1478.3845690403634,1889.0661714190956,966.7223801285148,1223.7458886549937,-10889.731558308831,203731
292,1028.5685388126562,121.43853538595806,1392.0639786962388,913.7576602300974,774.7431832549416,994.9779628337778,-5233.233731561097,203765
293,1015.3909798755059,151.01439887123456,1305.867527737787,694.5538136098598,1537.3906465176638,947.1065244945636,-6323.977011216943,203798
294,1006.9829894659445,188.8818943629019,664.9248077790451,1398.7358578373546,1079.035390429483,570.6986945841037,-5608.239155755542,203831
295,1106.90243472494,218.1889196375879,1416.8436752161474,465.1763106608074,869.4992811957926,1005.4584654350413,-4276.304969944098,203865
296,1001.6607642390154,138.2359547976314,1370.964988612036,576.4468752625866,1106.8427654807938,732.7632632712969,-10186.813985591349,203898
297,987.9976176503741,134.84544563288193,558.6394185876969,1167.680607015463,1027.9547124414673,639.9328089729421,-3629.5434244659405,203931
298,1152.7545272086334,111.52082532510587,979.5697877830121,666.4090335522171,220.92080028824807,1016.0580531974853,-2414.7232092362347,203965
299,1060.5612529284228,134.1277583158743,1393.4238407605922,482.1078717465625,955.5231794053615,1011.6846648063342,-6949.785145690621,203998
300,1071.5884697204237,179.7681046037311,1489.4945451393905,1007.7149026443522,366.90461975832363,1196.7254534461144,-12770.019983728824,204031
301,1011.7885550743314,246.14348484185894,710.1682899144399,1234.1410327712938,1059.397906477925,166.1836609337238,-7318.075084275655,204065
302,80.53787366268489,1015.5691291772822,225.37967965191535,1063.6152323825588,976.740319322304,177.2957748993016,-2609.408582041343,204098
303,996.3491052635475,94.5868127561157,396.1325535726646,936.3887248556034,1031.3890763300767,143.43639705458304,-2387.552157150311,204131
304,1033.8529008579026,52.939699979107445,386.32887544163714,905.901669526096,147.15977711317726,997.034800762088,-5262.419678655688,204165
305,1017.0425488228736,97.91393882268324,360.37341744362885,925.85264502316,151.0661610117844,981.6731575319753,-2741.0802506231557,204198
306,931.9239612959198,111.59448311876008,449.41517553371517,1033.4139204108176,214.98816244176942,994.6203592053087,-5221.505077504158,204231
307,996.4532300142909,76.60448896744526,225.3911834295235,939.0814661146284,1030.753592855971,314.0923431094747,-4769.961838373131,204265
308,1002.7052523902676,372.50234898588224,62.91980272550518,1117.107425452002,305.78281750004476,1053.2780199077283,-4793.294178838321,204298
309,1020.0648852813854,153.13066316058325,372.63369851332243,1092.133207583966,45.90203621564399,976.2896253093298,-3614.4309830007114,204331
310,985.7926255507452,71.42903442201737,293.73116960921936,1043.4206013966786,334.40992808228646,1007.1262588313509,-1873.8619039961388,204365
311,1012.8888185873518,81.24535885431953,243.77702956232952,973.9607781646929,1055.2832999204416,42.626282971894284,-1688.0705139459596,204398
312,1003.2360148949631,42.15447781671594,189.39396762402816,1048.8840372116665,911.4384235920713,99.14908794835185,-4001.1333627884765,204431
313,989.8454483109311,159.33345927953633,41.17484939698306,1033.8851558311092,96.07288899580362,1010.166744326024,-1088.7141538965682,204465
314,117.99555053334632,1014.1045799516645,985.6850267166863,1085.563602024231,152.84950618929588,48.01041553663117,-3172.7377665462745,204498
315,936.1351398168963,241.28227763280324,1023.0893365032354,116.7283919623892,986.9013785691174,175.91759434462483,-2681.049135989639,204531
316,1039.6587842664135,302.3833905489739,78.10889834071406,960.1703716544698,196.44640371952983,996.0425542620169,-2703.538041238144,204565
317,979.240017583392,70.43436661176133,227.46425655784844,1052.4177583335004,1019.0932330973594,926.5883659964655,-2077.2030599286854,204598
318,145.4606366790117,1048.4058386040665,982.7639065686938,276.0114419700999,1159.1803138425014,1017.6810127213005,-2892.331831022111,204631
319,419.8070069126075,1013.2123812094368,182.3896926912264,1073.331828417315,280.26416110519733,111.04053313993052,-4686.229543927408,204665
320,481.31019755173367,1018.4807626168521,172.28203705545934,1124.7816143763587,289.0761145442493,968.0516156508485,-5378.933083985896,204698
321,185.86592942113657,1036.6029164056436,396.8539329733851,1121.9731639978122,1002.848076699494,502.03685123703815,-3245.6469031259235,204731
322,388.3308434617728,1023.9353798827581,194.97689921254084,947.4260457384355,294.8779408501084,990.1639294862407,-2469.6045453903866,204765
323,199.15320735554326,997.2600708083731,294.512724780212,1041.6630720311503,948.8560128342567,120.90078577081294,-3393.596755798948,204798
324,234.81051232949324,999.1304603832209,148.06324442858283,1063.5281130373396,1024.3209507439665,977.6182979419493,-785.1982287321842,204831
325,957.8965777403387,90.01245270457457,1009.5143975354667,164.57824886661058,42.009710785384186,1048.896390590162,-3581.471013700447,204865
326,974.0177760348756,117.31222903441403,1072.669296019807,43.52141199836717,1003.7957074453881,1032.3308717301097,-2136.910341796318,204898
327,994.0501149211229,51.786754681599746,1021.5141967003686,114.03590272774329,1107.3111577149398,924.3105538724526,-2122.8844149188876,204931
328,1012.0802004626801,126.66204161348014,981.373836012747,32.01562118716424,928.5181742970893,1062.4090549312916,-2145.163129937891,204965
329,993.985940771238,136.94227028557918,28.178005607210707,911.9353047228734,1054.4050455114486,1015.6523778297981,-1188.0414215621809,204998
330,1029.3846738864027,169.13079997324166,963.4466128831777,28.017851452243804,999.4128201329511,104.12492496996094,-1751.7062993132008,205031
331,996.0729479800236,118.54270847523833,39.2173431022552,189.67831739480846,1019.1092236104219,1055.201876419863,-1149.4232892599389,205065
332,1020.5865143070937,168.11082963854165,93.19309600091822,42.53234063627349,994.0298770834382,1044.1721026393143,-1286.1136377497228,205098
333,1029.9563721876468,97.41149829460585,1005.6834158777872,136.2322905199468,40.71854614300469,980.2882769985112,-829.2459467760699,205131
334,983.1179556530577,57.500960621679155,1039.9996033758107,1007.4701369108981,93.14504817756017,1022.2085022440705,-725.7267624438949,205165
335,1009.8316460390661,37.6822167886811,1143.3026720864427,97.26767191621275,966.5096998995923,1033.5351063312037,-803.1300098231162,205198
336,1002.6056209748527,33.499793857037616,1024.1026932419466,1063.7971668406076,77.53063910480807,968.2716560965729,-1190.6447749717531,205231
337,1020.7892363893758,57.614017008640985,992.0620841288645,101.73003489628809,26.12378748802871,1059.8335974317226,-1025.9297911049316,205265
338,1024.0613265608679,47.60400713017509,1003.2818391288893,1071.723004734024,974.9880614931433,98.68637190615527,-944.2132979848612,205298
339,970.3248895293686,21.390377794744268,1025.589273120216,90.14432871789552,996.630549959892,59.563866826170056,-573.7407643925111,205331
340,1006.6336941691916,67.08949247087799,25.83175890691848,1034.726773160426,956.0334722173696,108.48502200764858,-1190.843711523256,205365
341,1007.2757950686196,62.33515627796487,884.2737132811311,22.739993639295903,987.9353383901273,1027.296388799474,-600.0768321063948,205398
342,1038.2000041587396,18.98586004373294,874.9291399879193,1008.6208906225794,80.44709030604633,987.2038283502312,-801.5893506022696,205431
343,1045.402976035125,45.13899446148821,1010.4329019403162,91.84225606985058,986.2236345651464,26.758176320519283,-541.9261959878733,205465
344,1059.612836868175,68.77266195383277,1005.269862532346,35.25235365942956,978.0622956558761,1038.6387396882926,-352.19182046322453,205498
345,1003.3479229708208,42.210846573479785,921.3185463374646,1031.2303051525466,94.41398201537731,974.3269471794363,-994.9902466422885,205531
346,1018.0800550921474,32.398705417322276,112.20516922138654,966.0103519114068,1049.6084984412046,1001.3769765538188,-733.3613096429597,205565
347,1011.507574133561,38.848547704092084,81.41867107733947,997.8794096955069,979.3017920947557,1024.7164984782398,-434.3940169180962,205598
348,1012.5059673073004,51.00501196634923,1028.1926311127286,82.73451516749219,991.0466016685655,26.24880949681335,-663.8836487287917,205631
349,1004.816895378501,77.90378681424932,151.62123861781367,37.24604802615568,1027.8471566259104,973.5953985100792,-1068.3764185597147,205665
350,1006.1241678932829,54.206445558999576,146.11296999240005,966.0103619919876,1035.888554521272,12.727922061357845,-1394.8869163886593,205698
351,1013.2340382879942,25.94750205288642,131.71560272040665,1064.315502955265,993.0855094924431,63.66112336240565,-850.5172476416211,205731
352,1020.1585614591254,102.03281953969542,42.452271680472904,150.32298560100514,992.8281211427305,1054.2365384344575,-1976.6774018018605,205765
353,45.92385001282014,1006.0113061454931,200.71372648625697,945.5837946687539,81.71664534755882,1031.1892881940603,-1546.270875189311,205798
354,83.02587008647936,1001.4234417824036,167.7796173556252,1037.3414322782673,982.8061379033463,54.708317466359745,-633.224341329817,205831
355,974.4078603279319,76.11307206593551,1007.762459187175,1030.5731357447992,104.35008221754231,1057.358028295052,-1030.946734667444,205865
356,979.1267247746437,84.01420036496779,1059.672978068163,1009.9499081928384,954.7995877863207,57.46796308854573,-1097.4531369913186,205898
357,32.821265437452894,1003.9913868931702,88.71302046486744,1037.7472871116365,976.7852283439279,57.33317742096017,-790.8999883671036,205931
358,982.5647758990169,102.41936169776409,1029.7226987649992,1004.3362985828303,936.6071748604107,66.96630409102875,-1000.110265373899,205965
359,1000.6421867220945,87.72129365366925,22.56102834535693,1040.2208072944813,1018.4932316064726,120.4906635387157,-960.8503489974973,205998
360,1014.3679909843949,96.90026504618663,925.7062168960517,49.76683089200253,992.7895623388065,1032.998279112866,-1181.9661854401406,206031
361,1031.0765829094667,65.0635534320246,1006.4798181102088,977.7209921758042,92.20629045786404,28.703844382791203,-668.8654093640735,206065
362,53.08854139510174,1020.5432725682477,975.957847661371,1001.9659890818291,1064.6154235215645,1032.8537300239884,-505.79707259533814,206098
363,1017.1718927209026,35.117702854968,990.8368845288736,125.84514293368659,77.01947805587884,1048.6714023035047,-889.0108285582077,206131
364,57.33183686602297,1024.4140213876212,970.4974293171808,109.80386806418255,997.87333009242,1054.6743573255205,-1137.6729767219147,206165
365,61.80462255911789,1023.3889193886432,180.67927385286896,972.83908509392,132.03787335457957,994.6544514818413,-967.8800238116079,206198
366,91.05492847726589,1006.0068038343608,222.0315292925759,23.882047018323078,1058.6000188928772,964.8830816879617,-2060.587175357687,206231
367,1063.8844683360958,58.4244487838796,987.8988241080353,205.03902067655315,874.2093570764386,1022.0873037560498,-3858.665489503927,206265
368,1004.5128305102612,30.953848222574493,148.6091611270415,1047.8731558175837,960.9381358631447,86.04068804931774,-2439.5298233477047,206298
369,68.16556883013186,1032.711752783248,139.20436613059178,972.4299460629542,1012.4167979785294,1090.487964170169,-1748.0859258780729,206331
370,1026.4071282761893,41.972422387693996,126.2133762600971,962.7408315498207,1006.6569615054307,1065.9029036455431,-1241.9818854915766,206365
371,72.7010683055214,1003.3008021102459,37.65651994261884,114.80853626799706,1054.5700545720042,1025.5037713599506,-646.6762696378408,206398
372,990.6249139678516,42.74235245885541,1045.9468500764738,98.55455342093535,1015.1523375747636,67.39361038973584,-769.7451877178263,206431
373,1020.4364901002068,77.46956184461749,971.9781556474854,1057.54999058343,45.93473631142342,999.8611001988627,-838.1431963030699,206465
374,42.24415027230782,993.9071382048326,76.40168677267354,1016.6919413594999,966.4908554041021,1059.0944244967018,-1098.1415263424121,206498
375,997.9706348928968,75.37956910028606,913.8741707696963,1020.2661381051269,43.95346217918723,1056.90160374559,-803.4922151587094,206531
376,21.047565179849244,1002.8325631274837,128.3354978172447,1031.942266877927,73.30218768270606,980.6213237245477,-795.725516134056,206565
377,121.0652445757521,1001.9673687680497,932.2422770948633,84.51866733676695,28.89636655359982,1036.7026199025086,-1447.3353117540796,206598
378,1020.7231457779255,84.79173428014951,1002.8597328944977,20.736441353327677,972.3482585187542,1051.9971482851083,-1000.2265128795259,206631
379,18.479594815256633,993.2465864609998,95.01589938047539,61.69278726074867,1041.1513297964702,1017.8048668434402,-977.705287501186,206665
380,42.014214958163166,1004.7232347286481,1030.494182817566,970.4345368957283,77.16864648288185,10.049875621120918,-1001.2091049415404,206698
381,44.608988616163174,1003.3995956636702,1053.2392890506885,1031.0776942629393,973.5920552904868,15.937377450509189,-473.5147177200814,206731
382,1004.123460293303,36.99415286247063,1061.8083631239679,980.6008536231059,84.15461959987692,1027.6416938284715,-1400.9639503430762,206765
383,38.23914348836911,999.6926572310554,135.84181977579658,911.707189836737,1036.1155832407505,965.7898322098861,-2462.0679795676792,206798
384,95.76533819707424,987.3838311000846,29.59074732711963,1026.455181143245,132.29134514396628,1006.6176365169621,-1392.5948162556954,206831
385,1022.8338801148443,30.23092921821592,117.0,1000.7593192024534,1053.0655693244203,57.46226064733821,-611.506157709276,206865
386,1066.1037833829987,34.32054524806426,986.9393278342131,1029.1740601780357,103.97595875970558,1007.4250665971718,-948.2980992848337,206898
387,1002.2284875641548,38.00390912382761,1050.432725027629,93.83496150156395,1021.1364643448085,978.3460532960718,-621.8365987916369,206931
388,1017.5669924715272,30.2800617192986,998.2673700916076,75.1398695766768,1040.9699291966788,975.4529973900577,-849.8494177007555,206965
389,37.27985015188415,1000.9260257033937,1066.5969248033673,112.47221879201993,980.1111223215353,1018.1825139983764,-784.5192721182586,206998
390,1012.2474266078493,31.496506878935975,967.940846850545,82.67405880927822,1044.8948239253766,999.4152013424391,-648.0976634757209,207031
391,1011.3449190520441,41.40859492787217,987.3097631523183,1077.6506855191992,98.12746812182615,941.0276297750241,-1606.6096004969254,207065
392,1044.2711674850177,12.790514105751072,83.82123835878349,1009.2162253711947,39.92965400518335,981.6012428679988,-690.6809204849568,207098
393,932.2885819315819,44.920219016676356,1058.4602023694608,121.05370708904377,1020.248386095169,997.1711327522953,-2430.9384298297987,207131
394,57.83411948810942,1021.9912418898158,150.30968032698354,19.756095672612787,993.7706769271658,1063.8886219901028,-1371.806734195803,207165
395,987.4269623756644,38.023186561309785,1023.3809320055333,125.73384588089243,1001.1169744757148,1055.150226271122,-528.7563843546845,207198
396,1006.5155814156531,52.78054012038024,112.43220179290279,977.1499972269444,16.975401065818346,1032.8805638381434,-1039.8156559547572,207231
397,1019.5117842877748,34.79105944669209,1141.1489823857357,117.85160160133591,1051.0057088332107,993.8924896968949,-1324.4103133119788,207265
398,23.262043040825347,1005.9716518930401,49.989274668114604,1072.5828639317338,1032.6891270908127,86.84468895678083,-913.8269597505023,207298
399,1035.7283035339565,24.041605772351772,965.4686442958161,85.8115864815311,897.1789119233688,1006.0610877443612,-744.6551642880938,207331
400,1030.5521444266979,37.62833224380233,955.846214928449,1001.0519565575731,109.29318368498559,13.928388277184126,-614.8605348103167,207365
401,1048.7787250147617,31.846741927661355,1000.5777539575002,1022.3998144874113,963.2632039063882,72.09715667070373,-532.9805602015288,207398
402,1055.59485005153,43.708918363317935,998.9318415582742,12.367980154909674,106.60675400742673,1029.6368122117171,-745.1920805939573,207431
403,999.3546811064305,82.34361834875881,1023.0296764098723,29.1795689164137,935.0967864344311,1052.397856017486,-1248.3375024528596,207465
404,1001.4776889957009,64.14618553005585,931.2666577026441,115.77996372429902,1026.5141452590287,27.19153013469611,-913.8224152529887,207498
405,1002.0352666374414,38.90913688638193,134.47304562625186,1047.3019436479108,979.3578820550863,1018.0116551843964,-668.7299606768237,207531
406,998.3366021284631,30.03682467396743,1074.7434343993596,68.93468717469966,978.7642656200117,1015.3179132857149,-658.3749591205856,207565
407,975.1274583985949,75.2369525055932,1022.8432901653973,1002.8090263577889,22.504453617728473,1061.2167544851523,-1288.6538828143262,207598
408,1030.0425196306949,52.287665849605446,942.7719766730447,132.38202294873724,1000.8888070938899,26.994872910705567,-1283.8276155550286,207631
409,1001.6023372283969,19.09479594533957,144.9034161087999,1055.4785490757383,62.305697973780866,1027.1211690460536,-1007.2281613659356,207665
410,996.6233149208484,40.594911235237646,1064.5042996604316,1015.7982568727732,91.19813023177551,1044.6666836296283,-1299.5444536989046,207698
411,1003.7741825667074,22.871078920459126,65.38542164503838,1023.5578917499132,992.5503918628024,1048.9728309160348,-590.8148052928481,207731
412,1018.0726860770918,28.619055925068096,997.8831783092164,972.3203570731528,81.15143870267366,1041.3443383675767,-1101.0507860773073,207765
413,1021.7014555349956,44.67401410822106,996.9365956741667,101.11874208078336,1038.2071315044748,21.47091055358385,-630.4424388853685,207798
414,1021.7470489754409,39.905622228387415,80.92703847652535,999.8205725667947,1045.383234477031,975.7619945015517,-620.552169490574,207831
415,60.28570354362262,1000.96371402438,1029.5556409331596,27.989086005550803,100.8811181539935,969.3946564738224,-721.8332043962172,207865
416,999.6613295958539,58.26506949625286,1062.6730447320097,962.0551514216672,1017.2032681404486,15.46544198381639,-1447.9813038809687,207898
417,1026.9352608714375,11.416079783099576,101.08906963663287,996.288059251835,1108.7447857825532,53.42759037559415,-1759.2112347709062,207931
418,1036.0771590304291,34.35355608641578,988.6104722621188,97.21111047611794,1005.9914117446324,945.0264546561647,-1238.1078855827593,207965
419,31.886637226742778,1002.7717361889877,86.29020801921854,1049.654228782031,975.2773964365215,1017.8053400193372,-249.46923839308354,207998
420,998.162770268836,43.17311301503128,1015.6838037338182,90.37698822156005,971.3231743712882,1043.505898361717,-821.6406663003188,208031
421,952.8712961649976,31.358132370187377,1014.5957243689334,1049.1578653116353,103.88936422945324,997.502251134468,-1609.4542316862864,208065
422,1016.7844469367393,21.60618135121274,95.01052573267873,1000.4749797793534,962.5351941617512,1038.8360547714692,-675.4553451377066,208098
423,1046.9900144285855,31.659267159235583,1003.1951553704888,1026.1328131713483,82.7586853448023,976.2955495135682,-577.7341963947282,208131
424,1022.8061422232297,51.640393704938674,1052.9358920459686,970.88226110445,14.092307715774496,1000.9802773170157,-1060.1646691670962,208165
425,1018.1947837527728,25.99086225942915,999.0795385495427,1055.057346449945,64.81923567685908,973.0087358292319,-705.1736068659288,208198
426,49.50757517794625,998.4878775419907,902.1369075700206,13.913458007221152,1028.4294068741697,76.35138832300493,-1093.1284244809528,208231
427,963.524207746999,38.51632240565823,1062.5648215520782,999.4946265812889,1026.8670430114037,69.89992846920518,-885.485170528478,208265
428,122.3274294669842,1007.1106319547307,26.47857986944041,977.5581473025039,1047.4185607707939,953.1280081919742,-566.3186642339864,208298
429,1016.7358032306179,57.766772456144736,1050.0256823609825,34.106331729393446,1000.0639968956183,80.52949770115299,-503.5669676561554,208331
430,1019.3812624313583,42.31650976719766,131.24404748406687,1074.3802647319612,999.0825771704401,9.028288800599057,-1232.1066739900148,208365
431,75.13321502504732,1001.7658322392206,21.328193489685987,1051.4175238239868,1023.9543559054591,969.5823843284282,-399.93781721517087,208398
432,1001.0437744587404,19.85779115715104,939.6754758958009,1024.9207519630643,70.22107945624305,972.4299460629542,-1327.5503676307123,208431
433,38.612273977487234,998.1371319823919,1063.4554196722218,970.4529870117357,91.59148432032316,1015.852907809134,-358.98447506398304,208465
434,1011.8240169172349,33.371286370701796,908.798657569431,92.85472524325303,1048.5382644511828,993.5633986491562,-1344.8077372522773,208498
